日期,开盘,最高,最低,收盘,成交量,成交额
2026-01-05,1.535,1.567,1.533,1.566,1628538512,2523955442
2026-01-06,1.564,1.577,1.547,1.573,1736163162,2712801044
2026-01-07,1.576,1.589,1.56,1.578,1207062931,1901418146
2026-01-08,1.566,1.575,1.551,1.56,1002305711,1564679816
2026-01-09,1.549,1.568,1.538,1.567,1186626323,1849385280
2026-01-12,1.56,1.598,1.538,1.591,1634155600,2558939530
2026-01-13,1.592,1.61,1.553,1.56,1335195678,2110760552
2026-01-14,1.561,1.597,1.552,1.571,1734645199,2730650359
2026-01-15,1.557,1.585,1.551,1.582,971507104,1522632594
2026-01-16,1.598,1.603,1.575,1.582,967537604,1535104358
2026-01-19,1.567,1.589,1.56,1.563,994373997,1562352849
2026-01-20,1.562,1.568,1.524,1.534,1445608201,2222888253
2026-01-21,1.523,1.561,1.523,1.542,798802522,1236980393
2026-01-22,1.547,1.563,1.531,1.558,839342786,1299349794
2026-01-23,1.56,1.565,1.547,1.562,694776968,1082099194
2026-01-26,1.565,1.569,1.541,1.549,913781324,1417753098
2026-01-27,1.547,1.571,1.529,1.563,828245159,1286498565
2026-01-28,1.569,1.571,1.542,1.553,636814874,990976217
2026-01-29,1.55,1.571,1.543,1.547,776307732,1207594205
2026-01-30,1.543,1.589,1.531,1.577,1179292726,1842346001
2026-02-02,1.582,1.603,1.538,1.539,1210935827,1899358577
2026-02-03,1.565,1.572,1.527,1.565,1086531210,1689361832
2026-02-04,1.551,1.562,1.522,1.555,956107405,1472243462
2026-02-05,1.538,1.547,1.521,1.53,787213281,1205158972
2026-02-06,1.515,1.544,1.5,1.519,673325871,1025905608
2026-02-09,1.551,1.572,1.537,1.568,787555316,1225708534
2026-02-10,1.568,1.576,1.559,1.565,366898553,575000253
2026-02-11,1.556,1.561,1.538,1.54,548656567,848572414
2026-02-12,1.542,1.564,1.542,1.56,608717217,947326489
2026-02-13,1.551,1.557,1.536,1.537,498760273,770478583
2026-02-24,1.562,1.573,1.547,1.557,557524047,870119414
2026-02-25,1.557,1.58,1.551,1.576,490080445,768512881
2026-02-26,1.576,1.576,1.553,1.571,627322561,980283763
2026-02-27,1.55,1.559,1.539,1.548,722156399,1116551360
2026-03-02,1.53,1.556,1.522,1.544,963921830,1485004300
2026-03-03,1.556,1.563,1.505,1.509,1284930820,1973110410
2026-03-04,1.485,1.509,1.476,1.486,809831080,1207121033
2026-03-05,1.512,1.537,1.5,1.511,843729211,1280880610
2026-03-06,1.503,1.526,1.49,1.514,913213274,1378812340
2026-03-09,1.488,1.509,1.457,1.504,911177834,1346987387
2026-03-10,1.54,1.553,1.532,1.551,781142217,1206304980
2026-03-11,1.555,1.596,1.555,1.575,893380673,1408703358
2026-03-12,1.575,1.58,1.542,1.559,648186509,1009201696
2026-03-13,1.545,1.57,1.544,1.556,563405939,878507073
2026-03-16,1.558,1.582,1.542,1.58,808092345,1264700865
2026-03-17,1.59,1.596,1.54,1.541,924065392,1446308597
2026-03-18,1.552,1.578,1.539,1.578,784892986,1223965048
2026-03-19,1.558,1.588,1.556,1.564,822561368,1292551855
2026-03-20,1.587,1.624,1.583,1.59,1389551518,2229432141
2026-03-23,1.566,1.582,1.525,1.533,1443763362,2248866795
2026-03-24,1.558,1.559,1.492,1.538,1112648938,1694158644
2026-03-25,1.555,1.574,1.551,1.57,811101977,1268235861
2026-03-26,1.565,1.586,1.545,1.549,744424640,1163698492
2026-03-27,1.537,1.569,1.527,1.555,997120819,1546319497
2026-03-30,1.532,1.55,1.521,1.544,767229013,1178714290
2026-03-31,1.542,1.548,1.501,1.503,873320750,1326505221
2026-04-01,1.534,1.539,1.51,1.53,767907437,1171202437
2026-04-02,1.523,1.523,1.487,1.493,738676746,1109517125
2026-04-03,1.507,1.51,1.485,1.485,486700591,728588542
2026-04-07,1.492,1.5,1.474,1.491,516653781,769763179
2026-04-08,1.535,1.585,1.531,1.585,1135214820,1769034377
2026-04-09,1.57,1.58,1.56,1.572,667039421,1047211174
2026-04-10,1.583,1.651,1.583,1.636,1311483421,2134512077
2026-04-13,1.632,1.664,1.627,1.654,870951556,1438001533
2026-04-14,1.669,1.698,1.662,1.698,1055774231,1774004822
2026-04-15,1.715,1.727,1.66,1.676,1359053421,2289959848
2026-04-16,1.682,1.734,1.674,1.733,1032116740,1767149442
2026-04-17,1.745,1.765,1.73,1.762,997042480,1745266403
2026-04-20,1.748,1.771,1.741,1.761,1093108815,1923571612
2026-04-21,1.753,1.774,1.731,1.765,799466667,1406162192
2026-04-22,1.756,1.81,1.756,1.805,1069659087,1915268045
2026-04-23,1.811,1.825,1.77,1.794,1080544947,1940372965
2026-04-24,1.77,1.779,1.738,1.761,1131326785,1990409988
2026-04-27,1.766,1.77,1.74,1.748,799067756,1400533298
2026-04-28,1.73,1.74,1.709,1.717,1739614756,2999035697
2026-04-29,1.71,1.768,1.709,1.765,985504307,1719919807
2026-04-30,1.771,1.784,1.749,1.759,1013300604,1784460616
2026-05-06,1.797,1.828,1.779,1.809,960578188,1738808052
2026-05-07,1.822,1.842,1.798,1.838,832418200,1516401030
2026-05-08,1.822,1.842,1.815,1.821,707259379,1292400730
2026-05-11,1.835,1.891,1.818,1.888,837014707,1558082829
2026-05-12,1.9,1.903,1.872,1.887,980601112,1852891364
2026-05-13,1.872,1.95,1.871,1.944,1017159034,1947641805
2026-05-14,1.971,1.976,1.895,1.906,1360296073,2621667569
2026-05-15,1.909,1.929,1.862,1.892,1482006519,2807566564
2026-05-18,1.873,1.909,1.87,1.887,1113546928,2101906473
2026-05-19,1.877,1.882,1.828,1.876,1279465687,2374773080
2026-05-20,1.86,1.898,1.86,1.884,1034839601,1944783138
2026-05-21,1.898,1.932,1.838,1.84,1336288564,2526891052
2026-05-22,1.858,1.902,1.855,1.896,1201942854,2254550584
2026-05-25,1.912,1.939,1.879,1.935,984236888,1882244521
2026-05-26,1.923,1.96,1.921,1.954,1097142321,2129710138
2026-05-27,1.951,2.011,1.945,1.962,1845705890,3651743444
2026-05-28,1.958,2.01,1.922,2.003,1615219221,3169650486
2026-05-29,2.01,2.025,1.951,1.965,1888365667,3753715060
2026-06-01,1.964,1.988,1.914,1.918,1419421593,2768793367
2026-06-02,1.933,1.991,1.919,1.98,1372489795,2689551478
2026-06-03,1.995,2.068,1.986,2.017,1451944777,2943104537
2026-06-04,1.986,2.012,1.978,1.997,802173253,1599978573
2026-06-05,1.989,2.008,1.911,1.927,1778858922,3486412617
2026-06-08,1.855,1.901,1.839,1.852,1983880683,3708212265
2026-06-09,1.882,1.932,1.861,1.929,1344185226,2555329963
2026-06-10,1.9,1.915,1.857,1.872,1181917915,2225485310
2026-06-11,1.869,1.901,1.816,1.848,1085513661,2010959702
2026-06-12,1.897,1.899,1.851,1.855,832388489,1560928938
2026-06-15,1.891,1.957,1.858,1.957,1056233768,2018106716
2026-06-16,1.964,2.008,1.96,1.986,754962990,1496460117
2026-06-17,1.973,2.014,1.964,2.012,845059907,1682038122
2026-06-18,2.0,2.066,2.0,2.058,998986956,2045948715
