日期,开盘,最高,最低,收盘,成交量,成交额
2024-01-02,3.502,3.502,3.451,3.453,942930578,3269676679
2024-01-03,3.446,3.46,3.428,3.443,1061750273,3654757871
2024-01-04,3.442,3.442,3.387,3.413,1666152481,5674869534
2024-01-05,3.404,3.439,3.377,3.396,1699669666,5796964474
2024-01-08,3.389,3.403,3.346,3.349,1730424386,5816612453
2024-01-09,3.351,3.371,3.339,3.357,1131217813,3794394933
2024-01-10,3.35,3.381,3.332,3.341,958254057,3211385597
2024-01-11,3.341,3.38,3.334,3.36,1266237158,4254642486
2024-01-12,3.351,3.377,3.346,3.349,841327273,2826380699
2024-01-15,3.33,3.375,3.324,3.345,905570620,3030920178
2024-01-16,3.34,3.368,3.326,3.367,1768952352,5925099758
2024-01-17,3.357,3.357,3.29,3.292,1286215182,4278633103
2024-01-18,3.218,3.275,3.166,3.268,4754351134,15257021704
2024-01-19,3.249,3.285,3.242,3.275,3694452124,12079016731
2024-01-22,3.265,3.275,3.193,3.206,4647056467,15113081733
2024-01-23,3.199,3.247,3.186,3.228,1392480372,4481443569
2024-01-24,3.239,3.28,3.188,3.279,2278936853,7373901841
2024-01-25,3.27,3.34,3.261,3.335,1648701409,5449682868
2024-01-26,3.328,3.35,3.312,3.329,2183305124,7273329362
2024-01-29,3.331,3.345,3.298,3.299,1011393030,3358335864
2024-01-30,3.281,3.298,3.241,3.243,1889262338,6186331951
2024-01-31,3.233,3.249,3.197,3.222,1909099700,6157214385
2024-02-01,3.2,3.248,3.19,3.218,1890997581,6091552415
2024-02-02,3.218,3.232,3.102,3.188,2538694215,8074716502
2024-02-05,3.158,3.234,3.111,3.208,2660178739,8439536816
2024-02-06,3.185,3.314,3.182,3.311,2008918168,6562526022
2024-02-07,3.31,3.342,3.287,3.34,3465814670,11514587248
2024-02-08,3.352,3.366,3.333,3.362,2394261979,8019665628
2024-02-19,3.374,3.392,3.355,3.389,1486187642,5016056179
2024-02-20,3.383,3.405,3.372,3.401,980166818,3322077448
2024-02-21,3.388,3.496,3.382,3.449,1600958050,5528334980
2024-02-22,3.447,3.477,3.441,3.475,944635129,3270537309
2024-02-23,3.475,3.497,3.464,3.478,1090877384,3794512188
2024-02-26,3.476,3.482,3.437,3.443,1117236848,3865703825
2024-02-27,3.435,3.486,3.433,3.484,1046884914,3620336718
2024-02-28,3.487,3.514,3.446,3.448,2854997884,9926190298
2024-02-29,3.44,3.507,3.437,3.503,1483585030,5163736038
2024-03-01,3.501,3.54,3.495,3.53,1225639313,4311480716
2024-03-04,3.526,3.537,3.508,3.527,1014654993,3576642516
2024-03-05,3.515,3.566,3.508,3.556,2799101870,9924986737
2024-03-06,3.551,3.572,3.538,3.542,1299527425,4612496593
2024-03-07,3.541,3.56,3.515,3.523,1058948004,3740550493
2024-03-08,3.525,3.54,3.504,3.533,862187698,3038389403
2024-03-11,3.531,3.584,3.53,3.581,1120761515,3980306236
2024-03-12,3.583,3.599,3.568,3.586,1105839572,3962320648
2024-03-13,3.585,3.585,3.555,3.565,685870558,2448621615
2024-03-14,3.56,3.587,3.535,3.552,701881148,2499760281
2024-03-15,3.542,3.566,3.522,3.561,849023790,3005272035
2024-03-18,3.561,3.593,3.561,3.592,787332932,2817049387
2024-03-19,3.586,3.6,3.565,3.569,654875208,2344663833
2024-03-20,3.561,3.582,3.558,3.572,537962049,1920793104
2024-03-21,3.58,3.594,3.565,3.57,619733207,2218906080
2024-03-22,3.567,3.568,3.512,3.539,1450637754,5127448694
2024-03-25,3.53,3.555,3.517,3.52,630542664,2227919111
2024-03-26,3.52,3.538,3.512,3.531,879103283,3098650769
2024-03-27,3.526,3.532,3.492,3.493,874647452,3074186800
2024-03-28,3.491,3.544,3.481,3.51,1031925094,3626832966
2024-03-29,3.507,3.53,3.505,3.526,651195899,2290152714
2024-04-01,3.54,3.594,3.539,3.584,1093262535,3911633845
2024-04-02,3.583,3.587,3.561,3.572,583191382,2083908476
2024-04-03,3.57,3.572,3.548,3.558,598346410,2129802753
2024-04-08,3.55,3.556,3.524,3.529,709948668,2511699150
2024-04-09,3.527,3.534,3.512,3.523,534537135,1882130476
2024-04-10,3.524,3.524,3.48,3.497,681671142,2385834189
2024-04-11,3.481,3.513,3.475,3.494,539115871,1884073688
2024-04-12,3.494,3.505,3.457,3.466,740512912,2575786145
2024-04-15,3.466,3.545,3.464,3.539,1099953730,3869936517
2024-04-16,3.524,3.535,3.491,3.507,913229847,3210005558
2024-04-17,3.507,3.557,3.491,3.553,996466434,3514407052
2024-04-18,3.544,3.594,3.541,3.559,930219267,3319194193
2024-04-19,3.545,3.554,3.518,3.531,644275741,2277856492
2024-04-22,3.53,3.552,3.518,3.524,725182362,2562064527
2024-04-23,3.524,3.53,3.493,3.499,942847430,3302843911
2024-04-24,3.505,3.517,3.489,3.513,594231908,2081789894
2024-04-25,3.503,3.537,3.495,3.523,664755214,2337486533
2024-04-26,3.524,3.581,3.524,3.573,1374313959,4889467155
2024-04-29,3.577,3.638,3.572,3.616,1530322426,5523568416
2024-04-30,3.615,3.624,3.596,3.598,823109014,2971763282
2024-05-06,3.64,3.664,3.635,3.648,1309061067,4778963455
2024-05-07,3.645,3.656,3.637,3.65,686018359,2503006857
2024-05-08,3.643,3.644,3.618,3.621,638775858,2318202807
2024-05-09,3.62,3.662,3.619,3.656,650202324,2372500248
2024-05-10,3.663,3.67,3.631,3.658,865095400,3157134930
2024-05-13,3.637,3.666,3.619,3.655,741159442,2701728525
2024-05-14,3.655,3.67,3.638,3.649,587666800,2144402883
2024-05-15,3.647,3.651,3.617,3.623,855946284,3109209781
2024-05-16,3.63,3.651,3.621,3.635,1051197527,3822598483
2024-05-17,3.635,3.679,3.623,3.676,932046931,3401620100
2024-05-20,3.682,3.7,3.67,3.684,936535896,3450627455
2024-05-21,3.679,3.683,3.66,3.672,496983882,1824951018
2024-05-22,3.67,3.689,3.663,3.68,676684556,2488949571
2024-05-23,3.671,3.674,3.631,3.643,698806053,2548466424
2024-05-24,3.632,3.65,3.598,3.602,841274200,3048259226
2024-05-27,3.605,3.634,3.601,3.632,669622487,2421614804
2024-05-28,3.631,3.633,3.602,3.609,531753198,1923959394
2024-05-29,3.608,3.633,3.601,3.61,615245082,2225724205
2024-05-30,3.603,3.625,3.588,3.596,777925303,2801007806
2024-05-31,3.602,3.616,3.58,3.582,723218340,2602439724
2024-06-03,3.58,3.599,3.565,3.587,707511590,2533469501
2024-06-04,3.585,3.624,3.579,3.612,681737902,2455442420
2024-06-05,3.613,3.622,3.597,3.599,583939433,2108415409
2024-06-06,3.606,3.63,3.585,3.599,1026699323,3703349866
2024-06-07,3.602,3.61,3.555,3.576,1028127109,3679748332
2024-06-11,3.567,3.569,3.533,3.551,879916985,3120655858
2024-06-12,3.544,3.556,3.536,3.547,569835311,2021361645
2024-06-13,3.555,3.558,3.525,3.534,548803711,1942881857
2024-06-14,3.527,3.558,3.517,3.554,674103954,2384388229
2024-06-17,3.537,3.553,3.532,3.544,393017195,1393127820
2024-06-18,3.549,3.565,3.543,3.555,549035200,1951607303
2024-06-19,3.557,3.561,3.54,3.545,530859528,1883345443
2024-06-20,3.543,3.551,3.516,3.522,554655780,1957492953
2024-06-21,3.517,3.525,3.493,3.516,1965867737,6909858710
2024-06-24,3.502,3.526,3.493,3.499,2087545529,7315197212
2024-06-25,3.495,3.504,3.459,3.478,1738458468,6057065481
2024-06-26,3.47,3.507,3.464,3.499,1045489522,3639499501
2024-06-27,3.49,3.496,3.474,3.48,1433704942,4995169625
2024-06-28,3.474,3.511,3.473,3.487,1275543418,4457663634
2024-07-01,3.487,3.507,3.467,3.501,853604020,2977313191
