日期,开盘,最高,最低,收盘,成交量,成交额
2024-01-02,0.914,0.915,0.894,0.895,66404300,59927389
2024-01-03,0.89,0.894,0.865,0.871,105084000,92214181
2024-01-04,0.871,0.871,0.859,0.863,66012900,57049798
2024-01-05,0.864,0.869,0.838,0.842,85279200,72686137
2024-01-08,0.841,0.841,0.815,0.817,64750600,53650997
2024-01-09,0.823,0.83,0.808,0.814,67105600,55138284
2024-01-10,0.811,0.816,0.794,0.8,69444000,55785874
2024-01-11,0.799,0.826,0.799,0.825,85537594,69838094
2024-01-12,0.822,0.822,0.806,0.807,70045300,57011354
2024-01-15,0.801,0.811,0.797,0.8,66405600,53331074
2024-01-16,0.798,0.798,0.781,0.796,116462000,92160313
2024-01-17,0.797,0.803,0.78,0.78,68790400,54628928
2024-01-18,0.774,0.805,0.769,0.802,120728014,94481029
2024-01-19,0.8,0.804,0.787,0.787,63245740,50381142
2024-01-22,0.791,0.796,0.75,0.76,78184200,60757798
2024-01-23,0.754,0.789,0.752,0.786,106280600,82111491
2024-01-24,0.787,0.794,0.76,0.791,96510238,75088631
2024-01-25,0.79,0.817,0.78,0.816,94041600,75235364
2024-01-26,0.814,0.82,0.799,0.802,75387300,61071136
2024-01-29,0.798,0.8,0.766,0.768,80027100,62240787
2024-01-30,0.762,0.78,0.751,0.754,161998000,124908690
2024-01-31,0.749,0.749,0.716,0.716,88983616,65513749
2024-02-01,0.709,0.753,0.703,0.73,105919700,77090596
2024-02-02,0.728,0.742,0.682,0.706,164388051,117700222
2024-02-05,0.698,0.711,0.657,0.679,107188500,73504204
2024-02-06,0.666,0.738,0.666,0.736,110115661,77967612
2024-02-07,0.734,0.762,0.732,0.752,111195546,83356747
2024-02-08,0.758,0.793,0.758,0.781,80394537,62631101
2024-02-19,0.814,0.836,0.799,0.835,141089362,115237216
2024-02-20,0.827,0.828,0.812,0.825,86592446,71141157
2024-02-21,0.808,0.839,0.806,0.815,160173646,131410696
2024-02-22,0.838,0.857,0.835,0.849,174293276,147194709
2024-02-23,0.857,0.865,0.842,0.852,118947576,101144048
2024-02-26,0.85,0.868,0.842,0.859,98034300,84128247
