日期,prevclose,开盘,最高,最低,收盘,成交量,成交额
2026-03-12,,3.34,3.35,3.278,3.308,787646108,2601723474
2026-03-13,,3.29,3.334,3.28,3.3,809791868,2682651221
2026-03-16,,3.308,3.35,3.275,3.349,1065374425,3529085209
2026-03-17,,3.369,3.379,3.271,3.273,1159777395,3853089118
2026-03-18,,3.293,3.341,3.265,3.338,1120868025,3701559654
2026-03-19,,3.297,3.353,3.287,3.303,1246934476,4139744624
2026-03-20,,3.337,3.417,3.337,3.341,1959672859,6613612449
2026-03-23,,3.3,3.326,3.206,3.228,1683293180,5505326628
2026-03-24,,3.275,3.277,3.145,3.237,1481026692,4747716097
2026-03-25,,3.279,3.315,3.262,3.307,1178836757,3885554464
2026-03-26,,3.306,3.338,3.256,3.263,953041836,3137106085
2026-03-27,,3.241,3.313,3.221,3.293,941177748,3079351984
2026-03-30,,3.242,3.273,3.216,3.264,988480358,3210679548
2026-03-31,,3.248,3.272,3.178,3.182,1379478960,4434723770
2026-04-01,,3.245,3.247,3.2,3.232,1137456799,3666283810
2026-04-02,,3.224,3.224,3.148,3.164,1035747386,3296758515
2026-04-03,,3.182,3.189,3.139,3.141,735319582,2326714625
2026-04-07,,3.153,3.173,3.125,3.151,749372436,2361499071
2026-04-08,,3.241,3.345,3.235,3.345,1456939901,4785824706
2026-04-09,,3.316,3.331,3.292,3.32,726721415,2407159487
2026-04-10,,3.339,3.462,3.339,3.437,1393326433,4765722094
2026-04-13,,3.43,3.485,3.421,3.468,1041762858,3606546238
2026-04-14,,3.501,3.552,3.484,3.55,1063243629,3744100707
2026-04-15,,3.589,3.595,3.482,3.511,1352469021,4785008636
2026-04-16,,3.522,3.624,3.511,3.624,1479654181,5298080775
2026-04-17,,3.638,3.678,3.61,3.67,1503305804,5489998911
2026-04-20,,3.657,3.689,3.636,3.672,1485358840,5444544524
2026-04-21,,3.663,3.688,3.614,3.681,1382838279,5051182323
2026-04-22,,3.66,3.761,3.66,3.758,1861500562,6923895011
2026-04-23,,3.769,3.789,3.684,3.728,1458092107,5446610050
2026-04-24,,3.689,3.704,3.63,3.674,1712826513,6285359225
2026-04-27,,3.68,3.691,3.643,3.652,960411127,3519636450
2026-04-28,,3.63,3.643,3.588,3.602,1106101937,3998704631
2026-04-29,,3.585,3.7,3.578,3.694,1064146064,3886447435
2026-04-30,,3.703,3.727,3.668,3.689,1003983995,3710117031
2026-05-06,,3.763,3.824,3.733,3.786,1963948718,7445851678
2026-05-07,,3.814,3.849,3.769,3.845,894995493,3408781901
2026-05-08,,3.811,3.851,3.796,3.806,969617959,3704430721
2026-05-11,,3.834,3.947,3.806,3.947,1348822785,5237822671
2026-05-12,,3.952,3.966,3.907,3.94,1248083142,4919168160
2026-05-13,,3.91,4.054,3.904,4.048,1215009887,4827427703
2026-05-14,,4.092,4.104,3.948,3.961,1471968793,5906571389
2026-05-15,,3.961,4.015,3.88,3.97,1903600706,7510651175
2026-05-18,,3.912,3.971,3.892,3.923,1387092169,5450614721
2026-05-19,,3.901,3.931,3.82,3.922,1473240345,5712080576
2026-05-20,,3.895,3.959,3.895,3.932,1160267846,4551859988
2026-05-21,,3.97,4.029,3.835,3.846,1828414522,7219559133
2026-05-22,,3.877,3.959,3.866,3.946,1447580004,5660833954
2026-05-25,,3.982,4.034,3.916,4.034,1365032611,5436396960
2026-05-26,,4.012,4.07,3.997,4.055,1602324564,6460251325
2026-05-27,,4.053,4.158,4.027,4.056,1747333142,7161587255
2026-05-28,,4.039,4.148,3.984,4.138,1401168181,5679123150
2026-05-29,,4.143,4.174,4.022,4.053,1617188056,6627594235
2026-06-01,,4.047,4.094,3.956,3.964,1322445104,5325031114
2026-06-02,,3.981,4.098,3.959,4.071,1482175013,5968727720
2026-06-03,,4.095,4.23,4.076,4.145,1649058134,6853479731
2026-06-04,,4.074,4.131,4.065,4.1,1059912087,4344953806
2026-06-05,,4.083,4.122,3.947,3.977,1466350474,5925661225
2026-06-08,,3.83,3.916,3.79,3.827,1791638820,6918765209
2026-06-09,,3.877,3.975,3.836,3.972,1578765256,6169162414
2026-06-10,,3.925,3.942,3.835,3.87,1269815008,4932052567
2026-06-11,,3.843,3.925,3.77,3.83,1513149151,5811234668
2026-06-12,,3.932,3.934,3.835,3.846,1249608655,4861543973
2026-06-15,,3.912,4.053,3.858,4.045,1461049638,5783322879
2026-06-16,,4.068,4.154,4.063,4.111,1092149090,4481671130
2026-06-17,,4.086,4.183,4.071,4.183,1093703625,4511811472
2026-06-18,,4.169,4.288,4.16,4.269,1058053220,4493982914
