日期,开盘,最高,最低,收盘,成交量,成交额
2024-01-02,0.506,0.507,0.494,0.496,3453852500,1724700315
2024-01-03,0.491,0.492,0.486,0.489,3939671575,1925365191
2024-01-04,0.492,0.492,0.486,0.49,2931226005,1432189027
2024-01-05,0.487,0.493,0.481,0.482,4208932530,2047088865
2024-01-08,0.48,0.481,0.467,0.469,4029783515,1899594231
2024-01-09,0.47,0.476,0.466,0.466,4290524961,2021127506
2024-01-10,0.463,0.469,0.459,0.46,3808382692,1765841068
2024-01-11,0.462,0.476,0.462,0.474,5438026900,2552946977
2024-01-12,0.468,0.475,0.466,0.467,3611234666,1697274641
2024-01-15,0.465,0.466,0.456,0.457,4776901000,2198990814
2024-01-16,0.454,0.46,0.446,0.45,4983569900,2252862276
2024-01-17,0.446,0.446,0.424,0.424,6975973125,3022865694
2024-01-18,0.427,0.433,0.423,0.431,7289429106,3121719484
2024-01-19,0.429,0.434,0.42,0.42,5541172427,2369128221
2024-01-22,0.424,0.427,0.404,0.408,6688594507,2771501395
2024-01-23,0.412,0.43,0.41,0.424,10485655572,4420303778
2024-01-24,0.433,0.438,0.422,0.433,8440738494,3630271664
2024-01-25,0.438,0.445,0.431,0.444,6735071057,2957138880
2024-01-26,0.44,0.441,0.426,0.43,6710247822,2912125937
2024-01-29,0.431,0.438,0.427,0.428,5933022618,2561567139
2024-01-30,0.422,0.424,0.415,0.416,4964925782,2082159631
2024-01-31,0.413,0.417,0.402,0.402,6698978497,2732631357
2024-02-01,0.405,0.419,0.403,0.411,8765638621,3608933153
2024-02-02,0.419,0.424,0.404,0.41,7728934526,3202909141
2024-02-05,0.402,0.417,0.401,0.409,9492499300,3879732588
2024-02-06,0.41,0.437,0.409,0.436,10096386242,4289337430
2024-02-07,0.44,0.446,0.426,0.43,9775189166,4266754139
2024-02-08,0.429,0.435,0.426,0.428,6719924687,2888992668
2024-02-19,0.443,0.444,0.436,0.44,4987548969,2190665831
2024-02-20,0.442,0.443,0.432,0.438,3457587000,1506452372
2024-02-21,0.435,0.46,0.434,0.454,8167496895,3688186117
2024-02-22,0.451,0.458,0.448,0.457,5037445282,2282351704
2024-02-23,0.456,0.464,0.454,0.46,5003817071,2292403059
2024-02-26,0.457,0.462,0.455,0.457,4546065834,2082751195
2024-02-27,0.461,0.466,0.454,0.466,7350675330,3387990763
2024-02-28,0.475,0.478,0.46,0.461,6746095476,3171380047
2024-02-29,0.456,0.467,0.456,0.464,7197103723,3320813846
2024-03-01,0.457,0.47,0.456,0.469,7370979939,3421866343
2024-03-04,0.469,0.471,0.462,0.465,5459565023,2547564978
2024-03-05,0.456,0.458,0.447,0.45,6871821901,3108623832
2024-03-06,0.448,0.465,0.448,0.458,6888009465,3144784271
2024-03-07,0.46,0.464,0.449,0.449,4910491300,2244944392
2024-03-08,0.452,0.46,0.452,0.458,4589296647,2095969636
2024-03-11,0.459,0.468,0.458,0.467,4376855087,2031319371
2024-03-12,0.473,0.489,0.469,0.488,8094091912,3882876501
2024-03-13,0.489,0.497,0.488,0.491,5680097704,2801171628
2024-03-14,0.494,0.496,0.48,0.483,4172964444,2033458146
2024-03-15,0.476,0.478,0.469,0.477,4760361050,2255869868
2024-03-18,0.476,0.485,0.474,0.485,5252014866,2523247163
2024-03-19,0.479,0.481,0.474,0.475,4597052900,2193045715
2024-03-20,0.477,0.48,0.471,0.479,4685459985,2233313055
2024-03-21,0.487,0.491,0.481,0.484,5109911959,2482186782
2024-03-22,0.477,0.478,0.465,0.469,6823957549,3204906767
2024-03-25,0.47,0.473,0.463,0.463,4919387400,2299493801
2024-03-26,0.468,0.472,0.464,0.47,4724361424,2207701605
2024-03-27,0.465,0.466,0.46,0.461,4204064600,1945440132
2024-03-28,0.463,0.477,0.462,0.47,5483480924,2576509789
2024-03-29,0.473,0.476,0.472,0.474,1273778400,603675854
2024-04-01,0.476,0.484,0.475,0.483,3494729400,1676856137
2024-04-02,0.485,0.486,0.477,0.478,4532667000,2176270147
2024-04-03,0.479,0.48,0.469,0.469,3502129500,1657783548
2024-04-08,0.466,0.473,0.462,0.466,4330140600,2025653242
2024-04-09,0.468,0.475,0.468,0.471,3303850000,1556382211
2024-04-10,0.476,0.485,0.474,0.479,5227414688,2505093330
2024-04-11,0.471,0.48,0.47,0.479,3973773300,1887597919
2024-04-12,0.476,0.48,0.471,0.471,3659044300,1735443787
2024-04-15,0.463,0.467,0.46,0.466,3802427354,1765123449
2024-04-16,0.46,0.462,0.451,0.453,4026918500,1839658282
2024-04-17,0.455,0.458,0.449,0.452,4927122402,2230966206
2024-04-18,0.451,0.46,0.448,0.454,4749303000,2160217075
2024-04-19,0.449,0.449,0.44,0.445,4924957588,2189451936
2024-04-22,0.45,0.457,0.446,0.453,5088257100,2302647404
2024-04-23,0.46,0.468,0.457,0.466,5025911800,2322236535
2024-04-24,0.472,0.484,0.47,0.483,4671802500,2231137969
2024-04-25,0.481,0.49,0.477,0.481,4545756100,2198535439
2024-04-26,0.484,0.506,0.484,0.502,5964081900,2966541681
2024-04-29,0.506,0.516,0.503,0.503,6312946600,3209202732
2024-04-30,0.506,0.509,0.499,0.5,4200639200,2114095901
2024-05-06,0.535,0.542,0.531,0.541,6745067980,3617053667
2024-05-07,0.538,0.54,0.527,0.531,4713820599,2514930693
2024-05-08,0.53,0.536,0.521,0.523,5423876599,2869604379
2024-05-09,0.525,0.535,0.523,0.532,5908541800,3135132494
2024-05-10,0.536,0.541,0.527,0.533,6421695300,3424499906
2024-05-13,0.529,0.545,0.527,0.543,5540895800,2981106964
2024-05-14,0.552,0.556,0.547,0.549,5629614200,3104796867
2024-05-15,0.547,0.549,0.545,0.547,2187530900,1195690856
2024-05-16,0.553,0.555,0.543,0.55,6051025900,3322748010
