日期,prevclose,开盘,最高,最低,收盘,成交量,成交额
2024-03-07,,3.153,3.193,3.151,3.172,125412142,397966453
2024-03-08,,3.173,3.195,3.154,3.189,134488700,427438924
2024-03-11,,3.187,3.19,3.133,3.157,141793751,446909608
2024-03-12,,3.151,3.151,3.072,3.086,202924309,627475471
2024-03-13,,3.077,3.078,3.041,3.068,158809227,486439842
2024-03-14,,3.059,3.083,3.051,3.077,101209032,310930649
2024-03-15,,3.07,3.076,3.044,3.071,107864900,329546901
2024-03-18,,3.068,3.068,3.04,3.054,158092500,481928019
2024-03-19,,3.054,3.076,3.047,3.052,81260800,248644447
2024-03-20,,3.051,3.067,3.031,3.058,105249153,321309390
2024-03-21,,3.057,3.07,3.044,3.062,53729800,164432373
2024-03-22,,3.06,3.07,3.041,3.068,121480900,371517272
2024-03-25,,3.063,3.109,3.047,3.078,140359426,433327000
2024-03-26,,3.072,3.08,3.043,3.061,104191700,318330435
2024-03-27,,3.057,3.084,3.052,3.06,121895574,374451098
2024-03-28,,3.058,3.062,3.03,3.052,127257400,387817807
2024-03-29,,3.049,3.075,3.04,3.072,113915205,348914884
2024-04-01,,3.07,3.072,3.057,3.067,72014321,220555190
2024-04-02,,3.067,3.095,3.066,3.088,98249497,303191431
2024-04-03,,3.088,3.127,3.084,3.125,132608200,412547985
2024-04-08,,3.121,3.161,3.103,3.135,114964901,361079788
2024-04-09,,3.132,3.148,3.104,3.12,92734700,289327266
2024-04-10,,3.12,3.151,3.115,3.131,132532576,415578633
2024-04-11,,3.123,3.186,3.118,3.171,128032500,404816747
2024-04-12,,3.164,3.182,3.152,3.164,86256612,273314685
2024-04-15,,3.165,3.232,3.156,3.23,142635870,457726472
2024-04-16,,3.229,3.27,3.203,3.244,190940500,618443141
2024-04-17,,3.226,3.282,3.203,3.277,172064263,558835097
2024-04-18,,3.276,3.32,3.27,3.286,171600500,565504225
2024-04-19,,3.274,3.325,3.267,3.308,214235900,707693956
2024-04-22,,3.306,3.318,3.22,3.221,226259562,735673390
2024-04-23,,3.207,3.216,3.162,3.173,170174600,541887570
2024-04-24,,3.173,3.179,3.14,3.174,150520100,475262342
2024-04-25,,3.166,3.194,3.161,3.193,100409299,319003727
2024-04-26,,3.187,3.204,3.143,3.164,148548600,469800614
2024-04-29,,3.15,3.153,3.1,3.13,189352927,591166881
2024-04-30,,3.124,3.161,3.122,3.143,112682098,354444371
2024-05-06,,3.148,3.161,3.128,3.16,132451471,417117574
2024-05-07,,3.156,3.165,3.143,3.16,83915500,264589415
2024-05-08,,3.158,3.192,3.154,3.182,134912900,428965922
2024-05-09,,3.18,3.198,3.172,3.193,98165800,312695364
2024-05-10,,3.19,3.212,3.182,3.212,106906190,341996408
2024-05-13,,3.207,3.22,3.173,3.216,108676600,347573335
2024-05-14,,3.211,3.214,3.184,3.203,114448501,366107123
2024-05-15,,3.199,3.221,3.186,3.202,91991301,294878769
2024-05-16,,3.201,3.223,3.199,3.209,115589511,371308246
2024-05-17,,3.209,3.233,3.196,3.23,106958000,343177582
2024-05-20,,3.228,3.277,3.228,3.269,108426500,352499537
2024-05-21,,3.261,3.292,3.259,3.285,88676206,290865366
2024-05-22,,3.286,3.317,3.284,3.285,130201490,429529429
2024-05-23,,3.275,3.28,3.236,3.243,137971800,448857690
2024-05-24,,3.239,3.277,3.231,3.238,116394730,379070814
2024-05-27,,3.24,3.295,3.24,3.295,103511600,339238701
2024-05-28,,3.29,3.303,3.273,3.286,119592706,393670913
2024-05-29,,3.28,3.316,3.274,3.289,133830250,441131422
2024-05-30,,3.279,3.307,3.257,3.266,119783400,392687175
2024-05-31,,3.265,3.288,3.265,3.273,63365200,207572224
2024-06-03,,3.268,3.269,3.226,3.242,102457700,332403966
2024-06-04,,3.238,3.258,3.223,3.255,84725163,274771920
2024-06-05,,3.253,3.259,3.213,3.217,88543175,286385124
2024-06-06,,3.217,3.25,3.216,3.234,77010590,248989697
2024-06-07,,3.232,3.262,3.232,3.261,77525000,251902045
2024-06-11,,3.259,3.26,3.189,3.205,118279470,380005617
2024-06-12,,3.199,3.25,3.184,3.246,100102600,322266154
2024-06-13,,3.24,3.246,3.207,3.218,70373900,226662702
2024-06-14,,3.217,3.232,3.206,3.223,83118700,267653356
2024-06-17,,3.215,3.225,3.173,3.181,118964900,379494049
2024-06-18,,3.181,3.193,3.158,3.188,76288055,242461141
2024-06-19,,3.187,3.201,3.18,3.188,64572000,206053855
2024-06-20,,3.186,3.202,3.181,3.194,63729083,203378892
2024-06-21,,3.192,3.204,3.182,3.199,74075300,236594818
2024-06-24,,3.191,3.191,3.143,3.157,93449500,295363246
2024-06-25,,3.156,3.182,3.155,3.17,72398700,229236035
2024-06-26,,3.169,3.181,3.152,3.178,67598900,214021107
2024-06-27,,3.178,3.191,3.165,3.178,83666100,266049053
2024-06-28,,3.176,3.209,3.169,3.201,79768726,254985981
2024-07-01,,3.195,3.272,3.192,3.269,153585806,499009361
2024-07-02,,3.267,3.28,3.245,3.271,81739180,266958356
2024-07-03,,3.271,3.278,3.243,3.249,81225300,264655992
2024-07-04,,3.249,3.263,3.229,3.235,66402000,215325824
2024-07-05,,3.235,3.244,3.2,3.218,115719800,371881325
2024-07-08,,3.217,3.227,3.2,3.207,82272100,264212320
2024-07-09,,3.206,3.235,3.183,3.233,96999700,311501408
2024-07-10,,3.227,3.228,3.163,3.167,151426000,481635213
2024-07-11,,3.17,3.179,3.151,3.162,140520499,443982393
2024-07-12,,3.162,3.18,3.151,3.158,86935464,274879380
2024-07-15,,3.152,3.198,3.138,3.195,101107233,321323695
2024-07-16,,3.191,3.198,3.168,3.182,79006789,251130425
2024-07-17,,3.18,3.186,3.157,3.169,63820379,201954786
2024-07-18,,3.166,3.174,3.137,3.173,89881800,283359890
2024-07-19,,3.164,3.166,3.132,3.15,113611200,357154250
2024-07-22,,3.143,3.143,3.091,3.118,174559436,543203072
2024-07-23,,3.113,3.119,3.093,3.097,73947100,229830204
2024-07-24,,3.094,3.107,3.081,3.099,77790100,240726775
2024-07-25,,3.09,3.093,3.06,3.085,98300900,302561240
2024-07-26,,3.081,3.088,3.051,3.067,80586431,247013868
2024-07-29,,3.06,3.08,3.053,3.079,56212900,172570612
2024-07-30,,3.075,3.076,3.052,3.064,54735300,167497865
2024-07-31,,3.063,3.095,3.059,3.093,99866400,307491908
2024-08-01,,3.093,3.106,3.084,3.096,59219600,183314308
2024-08-02,,3.082,3.1,3.068,3.088,86214600,266371163
2024-08-05,,3.082,3.088,3.043,3.047,112849100,345893056
2024-08-06,,3.048,3.066,3.013,3.036,107981562,327458332
2024-08-07,,3.025,3.063,3.023,3.048,75656800,230656971
2024-08-08,,3.048,3.063,3.038,3.059,65790400,200808544
2024-08-09,,3.059,3.065,3.044,3.048,81646700,249206238
2024-08-12,,3.043,3.075,3.035,3.068,72191773,221021131
2024-08-13,,3.064,3.076,3.05,3.069,96106607,294386057
2024-08-14,,3.068,3.075,3.057,3.062,46971472,144050369
2024-08-15,,3.06,3.098,3.053,3.091,86941756,268150604
2024-08-16,,3.091,3.103,3.083,3.096,58437100,180875895
2024-08-19,,3.095,3.128,3.092,3.126,88244900,275316304
2024-08-20,,3.128,3.13,3.076,3.091,86662300,268071028
2024-08-21,,3.085,3.086,3.04,3.058,94565686,288945858
2024-08-22,,3.056,3.074,3.05,3.061,74396800,227956652
2024-08-23,,3.06,3.07,3.045,3.059,66242775,202301178
2024-08-26,,3.056,3.059,3.026,3.043,73755728,223879047
2024-08-27,,3.038,3.054,3.035,3.05,50812698,154827183
2024-08-28,,3.045,3.058,3.028,3.037,50305100,152913498
2024-08-29,,3.035,3.035,2.976,2.981,122878200,367673933
2024-08-30,,2.979,3.012,2.956,2.99,115116000,343487081
2024-09-02,,2.984,3.022,2.954,3.005,97341900,292124401
2024-09-03,,3.003,3.013,2.959,2.978,112622400,334918991
2024-09-04,,2.97,2.984,2.952,2.977,64247500,190762708
2024-09-05,,2.974,2.988,2.966,2.979,51889455,154374591
2024-09-06,,2.98,2.991,2.953,2.955,65942853,195875597
2024-09-09,,2.946,2.948,2.891,2.9,117983600,343230502
2024-09-10,,2.899,2.912,2.883,2.907,97889100,283409499
2024-09-11,,2.902,2.902,2.83,2.843,148072830,422393854
2024-09-12,,2.84,2.864,2.83,2.853,175512200,500124280
2024-09-13,,2.851,2.876,2.842,2.845,132952450,380204794
2024-09-18,,2.844,2.882,2.842,2.878,98923500,282934205
2024-09-19,,2.879,2.886,2.849,2.873,98601100,282940216
2024-09-20,,2.872,2.879,2.856,2.874,61729600,176994157
2024-09-23,,2.87,2.912,2.865,2.905,90240600,261275260
2024-09-24,,2.932,3.04,2.92,3.039,249189600,746372074
2024-09-25,,3.086,3.149,3.079,3.085,347754517,1082686965
2024-09-26,,3.079,3.194,3.074,3.189,297067851,932807748
2024-09-27,,3.224,3.253,3.138,3.178,241338400,768259732
2024-09-30,,3.255,3.433,3.232,3.399,587413977,1951601206
2024-10-08,,3.731,3.731,3.316,3.404,507637798,1766260048
2024-10-09,,3.37,3.37,3.146,3.148,269941474,869561173
2024-10-10,,3.148,3.345,3.148,3.27,403220818,1319200654
2024-10-11,,3.272,3.3,3.195,3.226,265261600,862469389
2024-10-14,,3.238,3.334,3.238,3.312,231364800,762403772
2024-10-15,,3.3,3.308,3.229,3.231,190007400,621221100
2024-10-16,,3.213,3.3,3.209,3.279,170885400,558279644
2024-10-17,,3.278,3.302,3.228,3.231,138273900,450750236
2024-10-18,,3.225,3.287,3.181,3.252,238583443,770905583
2024-10-21,,3.255,3.26,3.211,3.232,207138769,668863440
2024-10-22,,3.232,3.258,3.218,3.244,115096213,372895639
2024-10-23,,3.244,3.255,3.232,3.245,147476000,478138345
2024-10-24,,3.239,3.241,3.216,3.226,153592613,495789574
2024-10-25,,3.226,3.234,3.214,3.224,115292800,371592637
2024-10-28,,3.221,3.246,3.214,3.245,163889200,529689427
2024-10-29,,3.243,3.25,3.192,3.2,143261100,460595983
2024-10-30,,3.2,3.205,3.146,3.165,146092600,462622652
2024-10-31,,3.164,3.164,3.117,3.146,134801800,423354446
2024-11-01,,3.14,3.193,3.136,3.175,195546600,620888484
2024-11-04,,3.18,3.192,3.143,3.189,90916706,288044828
2024-11-05,,3.188,3.218,3.179,3.218,137628278,440700142
2024-11-06,,3.218,3.218,3.178,3.19,202193074,645621491
2024-11-07,,3.181,3.26,3.177,3.259,183247500,590799638
2024-11-08,,3.266,3.278,3.207,3.226,171141067,553405289
2024-11-11,,3.22,3.22,3.172,3.193,179443532,571324327
2024-11-12,,3.19,3.215,3.16,3.173,186292600,594122359
2024-11-13,,3.17,3.196,3.162,3.193,138758400,441594912
2024-11-14,,3.188,3.199,3.163,3.167,133618400,425095871
2024-11-15,,3.16,3.195,3.155,3.17,226436200,719396361
2024-11-18,,3.187,3.26,3.185,3.218,272079820,879480495
2024-11-19,,3.218,3.229,3.18,3.209,232906567,745195537
2024-11-20,,3.205,3.216,3.195,3.215,110815723,355272026
2024-11-21,,3.21,3.222,3.205,3.218,91284152,293282711
2024-11-22,,3.218,3.231,3.137,3.142,197781147,628523274
2024-11-25,,3.142,3.173,3.133,3.148,202268832,636641287
2024-11-26,,3.142,3.17,3.135,3.159,88939542,280983607
2024-11-27,,3.159,3.191,3.125,3.189,224876200,711555586
2024-11-28,,3.185,3.2,3.179,3.186,92765311,295960702
2024-11-29,,3.185,3.214,3.185,3.201,123905600,396986685
2024-12-02,,3.209,3.213,3.183,3.209,121409100,388125396
2024-12-03,,3.202,3.245,3.193,3.241,243412596,785749045
2024-12-04,,3.238,3.28,3.22,3.266,262912500,856472737
2024-12-05,,3.264,3.27,3.252,3.259,249777833,814408173
2024-12-06,,3.259,3.313,3.259,3.302,328714635,1083884518
2024-12-09,,3.302,3.33,3.288,3.31,250858000,831408475
2024-12-10,,3.35,3.371,3.3,3.306,404395135,1346996877
2024-12-11,,3.302,3.325,3.3,3.319,129654653,429677946
2024-12-12,,3.321,3.328,3.309,3.325,128889953,427887083
2024-12-13,,3.322,3.322,3.28,3.288,191578400,631300359
2024-12-16,,3.285,3.338,3.281,3.317,190872500,632894247
2024-12-17,,3.308,3.336,3.302,3.312,176041100,584300688
2024-12-18,,3.319,3.35,3.317,3.332,196912001,656843420
2024-12-19,,3.32,3.321,3.278,3.292,181173800,597160320
2024-12-20,,3.284,3.298,3.262,3.264,142620200,466696688
2024-12-23,,3.26,3.302,3.26,3.278,161772811,531636042
2024-12-24,,3.278,3.316,3.273,3.311,163945800,541523489
2024-12-25,,3.311,3.334,3.305,3.326,169528800,563198679
2024-12-26,,3.327,3.329,3.304,3.316,161861100,535843856
2024-12-27,,3.308,3.317,3.282,3.315,151024500,498771822
2024-12-30,,3.314,3.365,3.31,3.362,249438901,835007238
2024-12-31,,3.363,3.388,3.345,3.351,242627000,816818217
