日期,开盘,最高,最低,收盘,成交量,成交额
2026-01-05,0.675,0.684,0.674,0.683,37915100,25738069
2026-01-06,0.684,0.688,0.68,0.687,47470700,32413548
2026-01-07,0.688,0.689,0.682,0.684,56929100,39007633
2026-01-08,0.683,0.683,0.677,0.679,59284000,40200629
2026-01-09,0.679,0.684,0.678,0.681,40324000,27473323
2026-01-12,0.679,0.685,0.679,0.684,49280300,33616247
2026-01-13,0.684,0.686,0.678,0.68,201343700,137483918
2026-01-14,0.68,0.682,0.673,0.675,52603800,35637858
2026-01-15,0.672,0.678,0.672,0.673,31419900,21203766
2026-01-16,0.672,0.676,0.664,0.666,20779600,13888559
2026-01-19,0.668,0.668,0.663,0.666,18793300,12516351
2026-01-20,0.666,0.67,0.665,0.669,26346300,17597400
2026-01-21,0.669,0.669,0.658,0.66,44466000,29482670
2026-01-22,0.66,0.662,0.657,0.658,17240200,11360359
2026-01-23,0.659,0.66,0.656,0.658,28903900,19020484
2026-01-26,0.658,0.659,0.647,0.657,25911500,16917197
2026-01-27,0.658,0.658,0.644,0.649,23792500,15421985
2026-01-28,0.646,0.653,0.641,0.646,23707100,15275702
2026-01-29,0.648,0.69,0.644,0.688,71320600,47369351
2026-01-30,0.685,0.685,0.663,0.666,44452600,29757887
2026-02-02,0.662,0.678,0.66,0.664,43755800,29142633
2026-02-03,0.664,0.671,0.66,0.668,39314600,26108858
2026-02-04,0.667,0.682,0.666,0.681,40703900,27526108
2026-02-05,0.68,0.691,0.675,0.687,68606700,47017261
2026-02-06,0.687,0.69,0.677,0.679,41888000,28552827
2026-02-09,0.681,0.683,0.677,0.681,28694900,19514197
2026-02-10,0.678,0.679,0.67,0.673,30020400,20186081
2026-02-11,0.672,0.674,0.669,0.673,16405400,11014912
2026-02-12,0.673,0.673,0.663,0.664,32122500,21360724
2026-02-13,0.665,0.669,0.661,0.663,25885600,17210487
2026-02-24,0.664,0.669,0.656,0.658,19609400,12937027
2026-02-25,0.658,0.666,0.658,0.662,71007700,46902796
2026-02-26,0.66,0.664,0.655,0.656,16415100,10819899
2026-02-27,0.656,0.661,0.655,0.661,16915900,11134507
2026-03-02,0.658,0.662,0.651,0.654,23824100,15604718
2026-03-03,0.653,0.662,0.65,0.652,41331500,27044972
2026-03-04,0.652,0.652,0.642,0.646,41718400,26924705
2026-03-05,0.649,0.65,0.642,0.644,22383700,14435668
2026-03-06,0.641,0.66,0.641,0.659,28411100,18461780
2026-03-09,0.66,0.662,0.655,0.659,28856900,19023216
2026-03-10,0.659,0.66,0.656,0.658,9911500,6520799
2026-03-11,0.659,0.662,0.654,0.661,43896900,28846570
2026-03-12,0.661,0.665,0.657,0.663,15561800,10294896
2026-03-13,0.663,0.669,0.662,0.665,10427200,6950612
2026-03-16,0.663,0.676,0.663,0.673,35952600,24152988
2026-03-17,0.672,0.682,0.67,0.672,23919900,16156119
2026-03-18,0.67,0.674,0.662,0.665,23114400,15411357
2026-03-19,0.664,0.664,0.655,0.656,16698700,11011603
2026-03-20,0.656,0.661,0.651,0.652,11455100,7518653
2026-03-23,0.651,0.651,0.625,0.628,19524700,12378316
2026-03-24,0.633,0.633,0.624,0.632,14015200,8795599
2026-03-25,0.629,0.637,0.629,0.637,9296700,5899483
2026-03-26,0.636,0.639,0.629,0.631,8948400,5668946
2026-03-27,0.629,0.642,0.627,0.641,12332200,7878118
2026-03-30,0.635,0.645,0.635,0.642,12496500,8012522
2026-03-31,0.646,0.649,0.634,0.636,14656700,9408014
2026-04-01,0.636,0.642,0.634,0.64,11817800,7541179
2026-04-02,0.64,0.648,0.638,0.644,12642086,8149086
2026-04-03,0.644,0.644,0.635,0.637,10816800,6904155
2026-04-07,0.636,0.64,0.633,0.635,9371600,5956949
2026-04-08,0.636,0.645,0.636,0.645,11059300,7109363
2026-04-09,0.646,0.646,0.635,0.637,6243200,3979707
2026-04-10,0.638,0.638,0.633,0.635,11880200,7553194
2026-04-13,0.635,0.635,0.63,0.635,10123300,6413277
