日期,开盘,最高,最低,收盘,成交量,成交额
2024-01-02,0.752,0.752,0.734,0.735,246480179,182299819
2024-01-03,0.731,0.731,0.709,0.715,380469489,273458717
2024-01-04,0.713,0.714,0.701,0.706,300298900,211847342
2024-01-05,0.706,0.707,0.686,0.69,290715100,202576117
2024-01-08,0.688,0.688,0.671,0.672,244749920,165950458
2024-01-09,0.675,0.682,0.664,0.671,327568979,220798150
2024-01-10,0.67,0.671,0.653,0.659,288009503,190612578
2024-01-11,0.659,0.679,0.657,0.676,393057478,263870783
2024-01-12,0.674,0.675,0.663,0.665,219352102,146628568
2024-01-15,0.66,0.669,0.657,0.66,210892301,139567586
2024-01-16,0.658,0.659,0.646,0.655,325602326,212285071
2024-01-17,0.655,0.66,0.644,0.644,253764655,165930396
2024-01-18,0.642,0.663,0.635,0.662,411864845,266149906
2024-01-19,0.658,0.666,0.655,0.655,343370049,226694796
2024-01-22,0.66,0.664,0.627,0.633,546365702,353800515
2024-01-23,0.633,0.655,0.627,0.65,392730590,252684104
2024-01-24,0.654,0.656,0.629,0.655,588404800,377716566
2024-01-25,0.65,0.671,0.644,0.67,553308743,365817903
2024-01-26,0.667,0.67,0.655,0.657,354051183,234435262
2024-01-29,0.656,0.659,0.633,0.635,372739512,239004371
2024-01-30,0.628,0.642,0.62,0.621,319034424,201362174
2024-01-31,0.616,0.62,0.596,0.597,352988522,214334394
2024-02-01,0.592,0.623,0.588,0.608,389845859,236724018
2024-02-02,0.607,0.617,0.567,0.583,428233661,254346994
2024-02-05,0.581,0.593,0.549,0.572,477979768,274212377
2024-02-06,0.565,0.619,0.562,0.618,467045677,278540369
2024-02-07,0.618,0.636,0.613,0.63,390934461,245810616
2024-02-08,0.634,0.663,0.634,0.651,394753324,257261698
2024-02-19,0.69,0.692,0.666,0.692,1087894873,737497644
2024-02-20,0.689,0.689,0.673,0.683,665057389,452489356
2024-02-21,0.672,0.694,0.67,0.679,630653871,430050978
2024-02-22,0.69,0.706,0.69,0.699,756309177,527277172
2024-02-23,0.708,0.709,0.692,0.701,544525659,380243259
2024-02-26,0.698,0.716,0.695,0.707,578975683,409518201
2024-02-27,0.701,0.748,0.698,0.747,863459369,624994141
2024-02-28,0.748,0.763,0.711,0.712,1120722018,829720128
2024-02-29,0.708,0.744,0.707,0.744,913574895,668705144
2024-03-01,0.743,0.777,0.741,0.774,896667453,682870054
2024-03-04,0.784,0.79,0.764,0.782,1141883141,889841043
2024-03-05,0.773,0.8,0.769,0.781,1165753918,915386669
2024-03-06,0.772,0.78,0.758,0.773,1029338152,792482541
2024-03-07,0.774,0.781,0.75,0.752,1008042021,768975815
2024-03-08,0.755,0.77,0.745,0.766,889529666,672926674
2024-03-11,0.752,0.775,0.748,0.774,856762017,652386393
2024-03-12,0.775,0.782,0.763,0.772,679419535,524585409
2024-03-13,0.782,0.788,0.772,0.775,766689766,598187176
2024-03-14,0.766,0.776,0.756,0.766,708786059,543113196
2024-03-15,0.763,0.779,0.755,0.779,850488997,652069980
2024-03-18,0.779,0.797,0.779,0.796,750634710,592250597
2024-03-19,0.792,0.798,0.785,0.786,621476656,491207988
2024-03-20,0.783,0.793,0.78,0.792,584034789,460376246
2024-03-21,0.798,0.804,0.787,0.787,705150279,560561835
2024-03-22,0.786,0.79,0.771,0.781,657094740,512541528
2024-03-25,0.78,0.788,0.763,0.765,563044917,437553615
2024-03-26,0.76,0.773,0.741,0.745,717718003,542522846
2024-03-27,0.744,0.746,0.717,0.717,642009011,468322495
2024-03-28,0.72,0.754,0.718,0.746,819556647,606002044
2024-03-29,0.743,0.743,0.726,0.738,526431258,386156882
2024-04-01,0.743,0.758,0.739,0.758,583071172,438272073
2024-04-02,0.754,0.756,0.736,0.742,617684226,460009185
2024-04-03,0.739,0.74,0.719,0.724,580922796,421664387
2024-04-08,0.72,0.73,0.718,0.719,428494479,309673737
2024-04-09,0.717,0.721,0.708,0.72,419464401,299846801
2024-04-10,0.719,0.719,0.696,0.701,523322532,368041975
2024-04-11,0.701,0.722,0.701,0.711,611763533,436894168
2024-04-12,0.715,0.728,0.715,0.715,533457324,384442464
2024-04-15,0.711,0.725,0.709,0.719,439878663,315954430
2024-04-16,0.715,0.719,0.696,0.699,517890605,365752904
2024-04-17,0.707,0.727,0.703,0.726,602567226,432762311
2024-04-18,0.72,0.732,0.711,0.721,412135379,297390591
2024-04-19,0.713,0.716,0.693,0.7,651949039,457511591
2024-04-22,0.681,0.697,0.669,0.693,475238585,326630342
2024-04-23,0.696,0.701,0.686,0.691,345493206,239186511
2024-04-24,0.696,0.718,0.693,0.716,630084094,446481143
2024-04-25,0.71,0.718,0.706,0.71,342482415,243345689
2024-04-26,0.716,0.742,0.716,0.738,770696756,565628114
2024-04-29,0.746,0.767,0.746,0.761,695676581,527868157
2024-04-30,0.764,0.768,0.753,0.758,583402624,443643080
2024-05-06,0.776,0.778,0.761,0.763,621565150,477248101
2024-05-07,0.763,0.772,0.75,0.753,516269564,391982997
2024-05-08,0.749,0.75,0.737,0.738,406574819,301314618
2024-05-09,0.739,0.748,0.736,0.747,452099037,335409393
2024-05-10,0.746,0.747,0.734,0.738,402254804,296929625
2024-05-13,0.733,0.741,0.727,0.734,305288765,224177928
2024-05-14,0.739,0.742,0.725,0.733,449182497,328994900
2024-05-15,0.731,0.735,0.723,0.723,378103897,275424716
2024-05-16,0.731,0.737,0.726,0.727,515790200,377133126
2024-05-17,0.725,0.735,0.72,0.735,459712003,334818905
2024-05-20,0.734,0.749,0.73,0.746,619153586,460064370
2024-05-21,0.746,0.748,0.739,0.741,319997197,237722933
2024-05-22,0.742,0.744,0.734,0.743,368565187,272517926
2024-05-23,0.747,0.748,0.727,0.728,559063100,409819858
2024-05-24,0.726,0.736,0.708,0.709,499302700,359951578
2024-05-27,0.71,0.719,0.702,0.719,522952312,371329940
2024-05-28,0.716,0.721,0.707,0.707,359139601,255864871
2024-05-29,0.711,0.715,0.703,0.707,299836341,212577880
2024-05-30,0.701,0.713,0.696,0.709,366518902,258640241
2024-05-31,0.709,0.721,0.705,0.712,348313719,248912442
2024-06-03,0.714,0.728,0.712,0.724,467222984,337248774
2024-06-04,0.723,0.728,0.718,0.727,338344577,244808414
2024-06-05,0.726,0.734,0.724,0.724,370615700,270264990
2024-06-06,0.729,0.733,0.718,0.72,424742331,308559168
2024-06-07,0.72,0.723,0.705,0.71,361240433,257400487
2024-06-11,0.707,0.721,0.705,0.72,355827170,254263795
2024-06-12,0.721,0.73,0.72,0.725,325389738,236134832
2024-06-13,0.726,0.735,0.722,0.73,390056802,284639671
2024-06-14,0.727,0.752,0.726,0.746,566714400,419879922
2024-06-17,0.744,0.752,0.743,0.746,359269705,268824520
2024-06-18,0.746,0.766,0.744,0.759,454629337,345261011
2024-06-19,0.763,0.765,0.751,0.752,309674477,234110684
2024-06-20,0.752,0.753,0.739,0.739,365187109,272083461
2024-06-21,0.733,0.745,0.727,0.744,283245041,208772052
2024-06-24,0.738,0.743,0.721,0.722,418888094,306736621
2024-06-25,0.72,0.721,0.698,0.703,391559703,277869432
2024-06-26,0.707,0.733,0.706,0.73,435972820,312831624
2024-06-27,0.726,0.729,0.715,0.716,282370807,203999969
2024-06-28,0.715,0.729,0.713,0.716,355867700,256882133
