code,date,action,shares,price,cash_after,holding_after,reason
516160,2024-01-25,BUY_HALF,81000,0.617,50008.01,81000,低位MACD且上穿MA5
516160,2024-01-26,SELL_ALL,81000,0.605,98998.31,0,跌破MA17清仓
516160,2024-02-06,BUY_HALF,89100,0.555,49532.97,89100,低位MACD且上穿MA5
516160,2024-02-07,SELL_ALL,89100,0.567,100037.51,0,跌破MA17清仓
516160,2024-02-29,BUY_HALF,81900,0.61,50063.53,81900,低位MACD且上穿MA5
516160,2024-03-01,BUY_FULL,81500,0.614,7.51,163400,次日仍站上MA5
516160,2024-03-22,SELL_ALL,163400,0.618,100958.42,0,跌破MA17清仓
516160,2024-04-09,BUY_HALF,79400,0.635,50524.29,79400,低位MACD且上穿MA5
516160,2024-04-10,SELL_ALL,79400,0.623,99975.65,0,跌破MA17清仓
516160,2024-04-26,BUY_HALF,85200,0.586,50033.48,85200,低位MACD且上穿MA5
516160,2024-04-29,BUY_FULL,81500,0.613,58.99,166700,次日仍站上MA5
516160,2024-04-30,SELL_ALL,166700,0.601,100215.63,0,跌破MA17清仓
516160,2024-05-09,BUY_HALF,80500,0.622,50129.61,80500,低位MACD且上穿MA5
516160,2024-05-10,BUY_FULL,81400,0.615,53.59,161900,次日仍站上MA5
516160,2024-05-15,SELL_ALL,161900,0.599,97002.6,0,跌破MA17清仓
516160,2024-05-20,BUY_HALF,80200,0.604,48547.27,80200,低位MACD且上穿MA5
516160,2024-05-21,SELL_ALL,80200,0.597,96412.3,0,跌破MA17清仓
516160,2024-05-22,BUY_HALF,77600,0.621,48208.25,77600,低位MACD且上穿MA5
516160,2024-05-23,SELL_ALL,77600,0.604,95064.59,0,跌破MA17清仓
516160,2024-05-29,BUY_HALF,78500,0.605,47557.84,78500,低位MACD且上穿MA5
516160,2024-05-30,BUY_FULL,78500,0.605,51.09,157000,次日仍站上MA5
516160,2024-05-31,SELL_ALL,157000,0.598,93908.92,0,跌破MA17清仓
516160,2024-06-04,BUY_HALF,77400,0.606,46990.45,77400,低位MACD且上穿MA5
516160,2024-06-05,SELL_ALL,77400,0.6,93416.52,0,跌破MA17清仓
516160,2024-06-17,BUY_HALF,80900,0.577,46723.22,80900,低位MACD且上穿MA5
516160,2024-06-18,SELL_ALL,80900,0.576,93307.64,0,跌破MA17清仓
516160,2024-07-11,BUY_HALF,88600,0.526,46690.06,88600,低位MACD且上穿MA5
516160,2024-07-12,SELL_ALL,88600,0.527,93368.25,0,跌破MA17清仓
516160,2024-07-25,BUY_HALF,87200,0.535,46702.25,87200,低位MACD且上穿MA5
516160,2024-07-26,BUY_FULL,86400,0.54,32.26,173600,次日仍站上MA5
516160,2024-07-30,SELL_ALL,173600,0.526,91318.46,0,跌破MA17清仓
516160,2024-07-31,BUY_HALF,84500,0.54,45674.77,84500,低位MACD且上穿MA5
516160,2024-08-01,BUY_FULL,85500,0.534,4.08,170000,次日仍站上MA5
516160,2024-08-02,SELL_ALL,170000,0.525,89227.3,0,跌破MA17清仓
516160,2024-08-06,BUY_HALF,84100,0.53,44640.93,84100,低位MACD且上穿MA5
516160,2024-08-07,SELL_ALL,84100,0.531,89284.63,0,跌破MA17清仓
516160,2024-08-15,BUY_HALF,85900,0.519,44689.16,85900,低位MACD且上穿MA5
516160,2024-08-16,SELL_ALL,85900,0.514,88828.51,0,跌破MA17清仓
516160,2024-08-26,BUY_HALF,87700,0.506,44439.0,87700,低位MACD且上穿MA5
516160,2024-08-27,SELL_ALL,87700,0.502,88451.19,0,跌破MA17清仓
516160,2024-08-29,BUY_HALF,86300,0.512,44252.34,86300,低位MACD且上穿MA5
516160,2024-08-30,BUY_FULL,85000,0.52,39.08,171300,次日仍站上MA5
516160,2024-09-02,SELL_ALL,171300,0.507,86862.12,0,跌破MA17清仓
516160,2024-09-03,BUY_HALF,84800,0.512,43431.5,84800,低位MACD且上穿MA5
516160,2024-09-04,BUY_FULL,84300,0.515,3.97,169100,次日仍站上MA5
