date,cash,shares,close,equity,position_ratio,ma5,ma17,diff,dea,macd_hist,action,reason
2024-01-03,100000.0,0,0.669,100000.0,0.0,,,,,,,
2024-01-04,100000.0,0,0.656,100000.0,0.0,,,,,,,
2024-01-05,100000.0,0,0.648,100000.0,0.0,,,,,,,
2024-01-08,100000.0,0,0.637,100000.0,0.0,,,,,,,
2024-01-09,100000.0,0,0.638,100000.0,0.0,,,,,,,
2024-01-10,100000.0,0,0.643,100000.0,0.0,,,,,,,
2024-01-11,100000.0,0,0.648,100000.0,0.0,,,,,,,
2024-01-12,100000.0,0,0.643,100000.0,0.0,,,,,,,
2024-01-15,100000.0,0,0.637,100000.0,0.0,,,,,,,
2024-01-16,100000.0,0,0.639,100000.0,0.0,,,,,,,
2024-01-17,100000.0,0,0.619,100000.0,0.0,,,,,,,
2024-01-18,100000.0,0,0.631,100000.0,0.0,,,,,,,
2024-01-19,100000.0,0,0.633,100000.0,0.0,,,,,,,
2024-01-22,100000.0,0,0.617,100000.0,0.0,,,,,,,
2024-01-23,100000.0,0,0.619,100000.0,0.0,,,,,,,
2024-01-24,100000.0,0,0.62,100000.0,0.0,0.624,0.6394117647058825,-0.01269577372703945,-0.01047792017500744,-0.004435707104064018,,
2024-01-25,50041.31689,78900,0.633,99985.01689,0.49951184240881114,0.6244,0.6370588235294118,-0.01168225283520552,-0.010718786707047057,-0.0019269322563169253,BUY_HALF,低位MACD且上穿MA5
2024-01-26,99891.15745,0,0.632,99891.15745,0.0,0.6242,0.6348823529411765,-0.010834824753737982,-0.010741994316385242,-0.00018566087470547887,SELL_ALL,跌破MA17清仓
2024-01-29,99891.15745,0,0.636,99891.15745,0.0,0.628,0.6337058823529412,-0.009728323268215044,-0.010539260106751203,0.0016218736770723177,,
2024-01-30,99891.15745,0,0.612,99891.15745,0.0,0.6266,0.6315882352941177,-0.010665071981629137,-0.01056442248172679,-0.00020129899980469296,,
2024-01-31,99891.15745,0,0.604,99891.15745,0.0,0.6234,0.6296470588235294,-0.011915629270126016,-0.010834663839406636,-0.00216193086143876,,
2024-02-01,99891.15745,0,0.605,99891.15745,0.0,0.6178,0.6277058823529412,-0.012679847894787377,-0.011203700650482786,-0.002952294488609182,,
2024-02-02,99891.15745,0,0.602,99891.15745,0.0,0.6118,0.6252941176470589,-0.013373411228698173,-0.011637642766125864,-0.003471536925144618,,
2024-02-05,99891.15745,0,0.598,99891.15745,0.0,0.6042,0.6223529411764706,-0.014083486077446472,-0.012126811428389986,-0.003913349298112972,,
2024-02-06,49950.17965,79500,0.628,99876.17965,0.499878951867779,0.6073999999999999,0.6214705882352941,-0.012086154564899476,-0.012118680055691885,6.505098158481742e-05,BUY_HALF,低位MACD且上穿MA5
2024-02-07,15.203650000003108,157500,0.64,100815.20365000001,0.999849192885105,0.6146,0.6216470588235294,-0.00942629478082535,-0.011580203000718579,0.004307816439786456,BUY_FULL,次日仍站上MA5
2024-02-08,15.203650000003108,157500,0.641,100972.70365000001,0.9998494281181901,0.6218,0.621764705882353,-0.007155164810045522,-0.010695195362583967,0.00708006110507689,,
2024-02-19,15.203650000003108,157500,0.642,101130.20365000001,0.9998496626185721,0.6298,0.6231176470588236,-0.005214477057325917,-0.009599051701532357,0.00876914928841288,,
2024-02-20,15.203650000003108,157500,0.634,99870.20365000001,0.999847765905702,0.637,0.6232941176470588,-0.004272747597989124,-0.00853379088082371,0.008522086565669173,,
2024-02-21,15.203650000003108,157500,0.666,104910.20365000001,0.9998550793967502,0.6446000000000001,0.6252352941176471,-0.0009335265389874836,-0.007013738012456465,0.012160422946937963,,
2024-02-22,15.203650000003108,157500,0.667,105067.70365000001,0.999855296637579,0.65,0.6281764705882353,0.0017730828552615652,-0.005256373838912859,0.014058913388348849,,
2024-02-23,15.203650000003108,157500,0.671,105697.70365000001,0.9998561591266888,0.656,0.631235294117647,0.004192528017647357,-0.0033665934676008163,0.015118242970496347,,
2024-02-26,15.203650000003108,157500,0.661,104122.70365000001,0.9998539833344021,0.6597999999999999,0.6336470588235293,0.005242605817036283,-0.0016447536106733965,0.013774718855419359,,
