code,date,action,shares,price,cash_after,holding_after,reason
588000,2025-12-15,SELL_ALL,57600,1.389,161958.36,0,跌破MA17清仓
588000,2025-12-17,BUY_HALF,57900,1.396,81105.71,57900,低位MACD且上穿MA5
588000,2025-12-18,SELL_ALL,57900,1.376,160752.21,0,跌破MA17清仓
588000,2025-12-22,BUY_HALF,57100,1.405,80502.64,57100,低位MACD且上穿MA5
588000,2025-12-23,BUY_FULL,57000,1.41,108.53,114100,次日仍站上MA5
588000,2026-01-30,SELL_ALL,114100,1.588,181244.97,0,跌破MA17清仓
588000,2026-03-06,BUY_HALF,60700,1.491,90714.12,60700,低位MACD且上穿MA5
588000,2026-03-09,SELL_ALL,60700,1.465,179612.94,0,跌破MA17清仓
588000,2026-03-10,BUY_HALF,60000,1.495,89886.03,60000,低位MACD且上穿MA5
588000,2026-03-11,SELL_ALL,60000,1.477,178479.45,0,跌破MA17清仓
588000,2026-03-25,BUY_HALF,64400,1.385,89258.69,64400,低位MACD且上穿MA5
588000,2026-03-26,SELL_ALL,64400,1.357,176623.27,0,跌破MA17清仓
588000,2026-03-27,BUY_HALF,64400,1.37,88368.8,64400,低位MACD且上穿MA5
588000,2026-03-30,SELL_ALL,64400,1.359,175862.15,0,跌破MA17清仓
588000,2026-04-01,BUY_HALF,64200,1.369,87945.98,64200,低位MACD且上穿MA5
588000,2026-04-02,SELL_ALL,64200,1.33,173306.36,0,跌破MA17清仓
588000,2026-04-07,BUY_HALF,64500,1.342,86721.4,64500,低位MACD且上穿MA5
588000,2026-04-08,BUY_FULL,60800,1.425,55.41,125300,次日仍站上MA5
588000,2026-05-29,SELL_ALL,125300,1.844,231039.29,0,跌破MA17清仓
