date,cash,shares,close,equity,position_ratio,ma5,ma17,diff,dea,macd_hist,action,reason
2024-01-03,100000.0,0,0.892,100000.0,0.0,,,,,,,
2024-01-04,100000.0,0,0.884,100000.0,0.0,,,,,,,
2024-01-05,100000.0,0,0.877,100000.0,0.0,,,,,,,
2024-01-08,100000.0,0,0.86,100000.0,0.0,,,,,,,
2024-01-09,100000.0,0,0.858,100000.0,0.0,,,,,,,
2024-01-10,100000.0,0,0.854,100000.0,0.0,,,,,,,
2024-01-11,100000.0,0,0.862,100000.0,0.0,,,,,,,
2024-01-12,100000.0,0,0.853,100000.0,0.0,,,,,,,
2024-01-15,100000.0,0,0.852,100000.0,0.0,,,,,,,
2024-01-16,100000.0,0,0.863,100000.0,0.0,,,,,,,
2024-01-17,100000.0,0,0.847,100000.0,0.0,,,,,,,
2024-01-18,100000.0,0,0.855,100000.0,0.0,,,,,,,
2024-01-19,100000.0,0,0.846,100000.0,0.0,,,,,,,
2024-01-22,100000.0,0,0.828,100000.0,0.0,,,,,,,
2024-01-23,100000.0,0,0.845,100000.0,0.0,,,,,,,
2024-01-24,100000.0,0,0.887,100000.0,0.0,0.8522000000000001,0.862,-0.008714826427013933,-0.009578162254887371,0.001726671655746876,,
2024-01-25,100000.0,0,0.89,100000.0,0.0,0.8592000000000001,0.8619411764705882,-0.0055689302899453175,-0.008776315861898962,0.0064147711439072885,,
2024-01-26,100000.0,0,0.89,100000.0,0.0,0.868,0.8618235294117647,-0.003040733256174266,-0.007629199340754024,0.009176932169159515,,
2024-01-29,100000.0,0,0.875,100000.0,0.0,0.8774000000000001,0.8612941176470588,-0.002221881070100906,-0.006547735686623401,0.00865170923304499,,
2024-01-30,100000.0,0,0.864,100000.0,0.0,0.8812,0.8605294117647059,-0.002432502507563772,-0.0057246890508114755,0.006584373086495407,,
2024-01-31,100000.0,0,0.855,100000.0,0.0,0.8747999999999999,0.8602352941176471,-0.0032877471949483983,-0.00523730067963886,0.003899106969380924,,
2024-02-01,100000.0,0,0.852,100000.0,0.0,0.8672000000000001,0.8598823529411764,-0.0041596597312760775,-0.005021772489966304,0.0017242255173804538,,
2024-02-02,100000.0,0,0.833,100000.0,0.0,0.8558,0.8586470588235294,-0.0063110480747661235,-0.005279627606926268,-0.0020628409356797106,,
2024-02-05,100000.0,0,0.815,100000.0,0.0,0.8438000000000001,0.8558823529411765,-0.009360585402859334,-0.006095819166112881,-0.006529532473492906,,
2024-02-06,50017.30969,57900,0.863,99985.00969,0.4997519143611936,0.8436,0.8564705882352941,-0.007814090883241698,-0.006439473509538645,-0.0027492347474061055,BUY_HALF,低位MACD且上穿MA5
2024-02-07,66.72901000000275,115100,0.873,100549.02901,0.9993363535117444,0.8472,0.8577058823529411,-0.005715679611367319,-0.006294714729904381,0.0011580702370741231,BUY_FULL,次日仍站上MA5
2024-02-08,66.72901000000275,115100,0.881,101469.82901000002,0.9993423758505257,0.853,0.858764705882353,-0.0033683126079174786,-0.005709434305507001,0.004682243395179045,,
2024-02-19,66.72901000000275,115100,0.871,100318.82901000002,0.9993348306528442,0.8606,0.8601764705882352,-0.002288542874640087,-0.0050252560193336186,0.005473426289387063,,
2024-02-20,66.72901000000275,115100,0.882,101584.92900999999,0.9993431209663647,0.874,0.861764705882353,-0.0005389962987145669,-0.004128004075209808,0.007178015552990483,,
2024-02-21,66.72901000000275,115100,0.891,102620.82901000002,0.9993497517936295,0.8795999999999999,0.8644117647058823,0.0015558222014971923,-0.002991238819868408,0.0090941220427312,,
2024-02-22,66.72901000000275,115100,0.901,103771.82901000002,0.9993569641140894,0.8852,0.8687058823529411,0.003977052397372671,-0.0015975805764201927,0.011149265947585727,,
2024-02-23,66.72901000000275,115100,0.902,103886.92900999999,0.9993576765562723,0.8894,0.8720588235294118,0.005908477167390513,-9.636902765805143e-05,0.01200969239009713,,
2024-02-26,66.72901000000275,115100,0.895,103081.22901000001,0.9993526560495943,0.8942,0.8725294117647059,0.006795964070767546,0.0012820975920270683,0.011027732957480956,,
2024-02-27,66.72901000000275,115100,0.909,104692.62901,0.9993626197886996,0.8996000000000001,0.8736470588235293,0.008530650800527062,0.0027318082337270673,0.011597685133599989,,
2024-02-28,66.72901000000275,115100,0.895,103081.22901000001,0.9993526560495943,0.9004,0.8739411764705883,0.008675711334663161,0.0039205888539142865,0.009510244961497749,,
2024-02-29,66.72901000000275,115100,0.913,105153.02901,0.9993654104819591,0.9028,0.8761764705882353,0.010126391680956082,0.005161749419322646,0.00992928452326687,,
2024-03-01,66.72901000000275,115100,0.92,105958.72901000001,0.9993702358397135,0.9064,0.8794705882352941,0.011705968685248536,0.006470593272507824,0.010470750825481424,,
2024-03-04,66.72901000000275,115100,0.908,104577.52901,0.9993619182760226,0.909,0.8825882352941177,0.01185286270644359,0.007547047159294978,0.008611631094297224,,
2024-03-05,66.72901000000275,115100,0.901,103771.82901000002,0.9993569641140894,0.9074,0.8854705882352941,0.01127447069790477,0.008292531867016936,0.005963877661775668,,
2024-03-06,66.72901000000275,115100,0.902,103886.92900999999,0.9993576765562723,0.9088,0.8895294117647059,0.010772602649073537,0.008788546023428257,0.00396811325129056,,
2024-03-07,102474.99731,0,0.89,102474.99731,0.0,0.9042,0.8939411764705882,0.009299371526495404,0.008890711124041687,0.0008173208049074322,SELL_ALL,跌破MA17清仓
2024-03-08,102474.99731,0,0.892,102474.99731,0.0,0.8986000000000001,0.8956470588235294,0.008198699034145163,0.008752308706062382,-0.0011072193438344397,,
2024-03-11,51270.64061000001,56500,0.906,102459.64061,0.4996015962504165,0.8981999999999999,0.8975882352941177,0.008359725440034271,0.00867379205285676,-0.0006281332256449779,BUY_HALF,低位MACD且上穿MA5
2024-03-12,0.8642900000122609,112700,0.912,102783.26429000002,0.9999915911407758,0.9004000000000001,0.8994117647058824,0.00886925068179878,0.008712883778645165,0.0003127338063072284,BUY_FULL,次日仍站上MA5
2024-03-13,101175.10291000002,0,0.898,101175.10291000002,0.0,0.8996000000000001,0.901,0.008050568171137917,0.008580420657143716,-0.0010597049720115978,SELL_ALL,跌破MA17清仓
2024-03-14,101175.10291000002,0,0.891,101175.10291000002,0.0,0.8997999999999999,0.9015294117647059,0.006759001324652791,0.008216136790645532,-0.002914270931985482,,
2024-03-15,101175.10291000002,0,0.896,101175.10291000002,0.0,0.9006000000000001,0.9018235294117647,0.006068924720430524,0.0077866943766025315,-0.003435539312344015,,
2024-03-18,50633.24490000001,55100,0.917,101159.94490000002,0.49947338395594554,0.9028,0.902764705882353,0.007134318552217245,0.0076562192117254745,-0.0010438013190164595,BUY_HALF,低位MACD且上穿MA5
