date,cash,shares,close,equity,position_ratio,ma5,ma17,diff,dea,macd_hist,action,reason
2024-01-03,100000.0,0,0.589,100000.0,0.0,,,,,,,
2024-01-04,100000.0,0,0.581,100000.0,0.0,,,,,,,
2024-01-05,100000.0,0,0.579,100000.0,0.0,,,,,,,
2024-01-08,100000.0,0,0.569,100000.0,0.0,,,,,,,
2024-01-09,100000.0,0,0.566,100000.0,0.0,,,,,,,
2024-01-10,100000.0,0,0.562,100000.0,0.0,,,,,,,
2024-01-11,100000.0,0,0.566,100000.0,0.0,,,,,,,
2024-01-12,100000.0,0,0.561,100000.0,0.0,,,,,,,
2024-01-15,100000.0,0,0.56,100000.0,0.0,,,,,,,
2024-01-16,100000.0,0,0.567,100000.0,0.0,,,,,,,
2024-01-17,100000.0,0,0.557,100000.0,0.0,,,,,,,
2024-01-18,100000.0,0,0.564,100000.0,0.0,,,,,,,
2024-01-19,100000.0,0,0.564,100000.0,0.0,,,,,,,
2024-01-22,100000.0,0,0.557,100000.0,0.0,,,,,,,
2024-01-23,100000.0,0,0.563,100000.0,0.0,,,,,,,
2024-01-24,100000.0,0,0.584,100000.0,0.0,0.5664,0.5691764705882353,-0.004667083241974179,-0.005720469065812818,0.0021067716476772767,,
2024-01-25,100000.0,0,0.594,100000.0,0.0,0.5723999999999999,0.5695882352941176,-0.0022589550134273217,-0.005028166255335719,0.005538422483816795,,
2024-01-26,100000.0,0,0.596,100000.0,0.0,0.5788,0.57,-0.00018695762623610612,-0.004059924529515797,0.007745933806559382,,
2024-01-29,100000.0,0,0.591,100000.0,0.0,0.5856,0.5705882352941176,0.0010396723224319615,-0.0030400051591262453,0.008159354963116414,,
2024-01-30,100000.0,0,0.582,100000.0,0.0,0.5894,0.570764705882353,0.0012709103469163985,-0.0021778220579177165,0.00689746480966823,,
2024-01-31,100000.0,0,0.581,100000.0,0.0,0.5888,0.5714705882352941,0.0013578243507498255,-0.0014706927761842083,0.005657034253868067,,
2024-02-01,100000.0,0,0.576,100000.0,0.0,0.5852,0.5720588235294117,0.0010115851873628845,-0.0009742371834747898,0.003971644741675349,,
2024-02-02,100000.0,0,0.569,100000.0,0.0,0.5798,0.5724705882352941,0.00017038259283053137,-0.0007453132282137256,0.001831391642088514,,
2024-02-05,100000.0,0,0.566,100000.0,0.0,0.5748,0.5724705882352941,-0.0007299371902683705,-0.0007422380206246546,2.4601660712568387e-05,,
2024-02-06,100000.0,0,0.591,100000.0,0.0,0.5765999999999999,0.574235294117647,0.000567304429130111,-0.0004803295306737016,0.0020952679196076253,,
2024-02-07,100000.0,0,0.596,100000.0,0.0,0.5795999999999999,0.5763529411764705,0.0019760572143667776,1.0947818334394255e-05,0.003930218792064767,,
2024-02-08,100000.0,0,0.602,100000.0,0.0,0.5848,0.5784117647058824,0.0035358942146020977,0.000715937097587935,0.005639914234028326,,
2024-02-19,100000.0,0,0.598,100000.0,0.0,0.5905999999999999,0.5808235294117647,0.0043986053206030995,0.001452470742190968,0.005892269156824263,,
2024-02-20,100000.0,0,0.602,100000.0,0.0,0.5978,0.5830588235294117,0.0053434803430184585,0.002230672662356466,0.006225615361323985,,
2024-02-21,100000.0,0,0.612,100000.0,0.0,0.602,0.5858823529411764,0.006820593476329573,0.0031486568251510878,0.00734387330235697,,
2024-02-22,100000.0,0,0.617,100000.0,0.0,0.6062,0.5894117647058823,0.008299008683609443,0.004178727196842759,0.008240562973533368,,
2024-02-23,100000.0,0,0.619,100000.0,0.0,0.6096,0.5927058823529411,0.009522279758445662,0.00524743770916334,0.008549684098564644,,
2024-02-26,100000.0,0,0.608,100000.0,0.0,0.6116,0.5941176470588235,0.009494674136070191,0.00609688499454471,0.006795578283050963,,
2024-02-27,100000.0,0,0.614,100000.0,0.0,0.614,0.5952941176470588,0.00984347686342757,0.006846203368321282,0.005994546990212575,,
2024-02-28,100000.0,0,0.606,100000.0,0.0,0.6128,0.5958823529411764,0.009366402340833746,0.007350243162823775,0.004032318356019943,,
2024-02-29,100000.0,0,0.613,100000.0,0.0,0.612,0.5971764705882353,0.00944429093605692,0.0077690527174704045,0.003350476437173032,,
2024-03-01,100000.0,0,0.618,100000.0,0.0,0.6118,0.5992941176470588,0.009796547915949194,0.008174551757166163,0.0032439923175660614,,
2024-03-04,100000.0,0,0.608,100000.0,0.0,0.6117999999999999,0.6008823529411764,0.00916317035984271,0.008372275477701474,0.0015817897642824708,,
2024-03-05,100000.0,0,0.609,100000.0,0.0,0.6108,0.6028235294117646,0.008642282868763784,0.008426276955913936,0.0004320118256996956,,
2024-03-06,100000.0,0,0.607,100000.0,0.0,0.611,0.6050588235294118,0.007976148419983842,0.008336251248727918,-0.0007202056574881523,,
2024-03-07,100000.0,0,0.603,100000.0,0.0,0.609,0.6072352941176471,0.0070442636134470105,0.008077853721671737,-0.002067180216449454,,
2024-03-08,100000.0,0,0.603,100000.0,0.0,0.606,0.6079411764705883,0.0062338779261210675,0.0077090585625616045,-0.002950361272881074,,
2024-03-11,100000.0,0,0.61,100000.0,0.0,0.6064,0.608764705882353,0.0060863235793428005,0.007384511565917844,-0.0025963759731500863,,
2024-03-12,100000.0,0,0.616,100000.0,0.0,0.6078,0.6095882352941177,0.0063799909876580685,0.0071836074502658895,-0.001607232925215642,,
2024-03-13,100000.0,0,0.603,100000.0,0.0,0.607,0.6098823529411764,0.005500328803430432,0.006846951720898798,-0.0026932458349367312,,
