code,date,action,shares,price,cash_after,holding_after,reason
512690,2025-06-30,BUY_HALF,96900,0.555,53876.31,96900,低位MACD且上穿MA5
512690,2025-07-01,SELL_ALL,96900,0.552,107349.06,0,跌破MA17清仓
512690,2025-07-02,BUY_HALF,96800,0.554,53705.77,96800,低位MACD且上穿MA5
512690,2025-07-03,BUY_FULL,96700,0.555,21.17,193500,次日仍站上MA5
512690,2025-07-31,SELL_ALL,193500,0.568,109896.2,0,跌破MA17清仓
512690,2025-09-08,BUY_HALF,88000,0.624,54967.72,88000,低位MACD且上穿MA5
512690,2025-09-09,BUY_FULL,88000,0.624,39.25,176000,次日仍站上MA5
512690,2025-09-15,SELL_ALL,176000,0.619,108950.57,0,跌破MA17清仓
512690,2025-10-14,BUY_HALF,91800,0.593,54496.84,91800,低位MACD且上穿MA5
512690,2025-10-15,BUY_FULL,91200,0.597,34.1,183000,次日仍站上MA5
512690,2025-10-20,SELL_ALL,183000,0.591,108154.66,0,跌破MA17清仓
512690,2025-10-23,BUY_HALF,91100,0.593,54116.15,91100,低位MACD且上穿MA5
512690,2025-10-24,SELL_ALL,91100,0.582,107120.44,0,跌破MA17清仓
512690,2025-10-31,BUY_HALF,91000,0.588,53596.39,91000,低位MACD且上穿MA5
512690,2025-11-03,BUY_FULL,91100,0.588,13.52,182100,次日仍站上MA5
512690,2025-11-04,SELL_ALL,182100,0.581,105781.88,0,跌破MA17清仓
512690,2025-11-10,BUY_HALF,87500,0.604,52916.03,87500,低位MACD且上穿MA5
512690,2025-11-11,BUY_FULL,87700,0.603,17.06,175200,次日仍站上MA5
512690,2025-11-20,SELL_ALL,175200,0.59,103354.05,0,跌破MA17清仓
512690,2025-11-27,BUY_HALF,88600,0.583,51684.76,88600,低位MACD且上穿MA5
512690,2025-11-28,SELL_ALL,88600,0.583,103323.06,0,跌破MA17清仓
512690,2025-12-15,BUY_HALF,93200,0.554,51674.77,93200,低位MACD且上穿MA5
512690,2025-12-16,SELL_ALL,93200,0.555,103385.25,0,跌破MA17清仓
512690,2025-12-19,BUY_HALF,93200,0.554,51736.96,93200,低位MACD且上穿MA5
512690,2025-12-22,SELL_ALL,93200,0.553,103261.1,0,跌破MA17清仓
512690,2025-12-25,BUY_HALF,93100,0.554,51668.23,93100,低位MACD且上穿MA5
512690,2025-12-26,SELL_ALL,93100,0.55,102857.87,0,跌破MA17清仓
512690,2026-01-05,BUY_HALF,94100,0.546,51463.85,94100,低位MACD且上穿MA5
512690,2026-01-06,BUY_FULL,93500,0.55,23.42,187600,次日仍站上MA5
512690,2026-01-07,SELL_ALL,187600,0.547,102609.84,0,跌破MA17清仓
512690,2026-01-12,BUY_HALF,92700,0.553,51331.36,92700,低位MACD且上穿MA5
512690,2026-01-13,SELL_ALL,92700,0.548,102115.72,0,跌破MA17清仓
512690,2026-01-20,BUY_HALF,94500,0.54,51070.41,94500,低位MACD且上穿MA5
512690,2026-01-21,SELL_ALL,94500,0.531,101234.86,0,跌破MA17清仓
512690,2026-01-29,BUY_HALF,89000,0.568,50667.69,89000,低位MACD且上穿MA5
512690,2026-01-30,BUY_FULL,93600,0.541,14.9,182600,次日仍站上MA5
512690,2026-02-12,SELL_ALL,182600,0.535,97676.59,0,跌破MA17清仓
512690,2026-03-06,BUY_HALF,95700,0.51,48854.95,95700,低位MACD且上穿MA5
512690,2026-03-09,SELL_ALL,95700,0.505,97168.95,0,跌破MA17清仓
512690,2026-03-10,BUY_HALF,95600,0.508,48589.58,95600,低位MACD且上穿MA5
512690,2026-03-11,SELL_ALL,95600,0.506,96948.67,0,跌破MA17清仓
512690,2026-03-13,BUY_HALF,94600,0.512,48498.94,94600,低位MACD且上穿MA5
512690,2026-03-16,BUY_FULL,93400,0.519,9.8,188000,次日仍站上MA5
512690,2026-03-18,SELL_ALL,188000,0.513,96424.86,0,跌破MA17清仓
512690,2026-03-27,BUY_HALF,97900,0.492,48243.61,97900,低位MACD且上穿MA5
512690,2026-03-30,SELL_ALL,97900,0.493,96493.84,0,跌破MA17清仓
512690,2026-04-08,BUY_HALF,96800,0.498,48272.97,96800,低位MACD且上穿MA5
512690,2026-04-09,SELL_ALL,96800,0.49,95690.74,0,跌破MA17清仓
512690,2026-04-15,BUY_HALF,97200,0.492,47854.0,97200,低位MACD且上穿MA5
512690,2026-04-16,BUY_FULL,97000,0.493,18.65,194200,次日仍站上MA5
512690,2026-04-17,SELL_ALL,194200,0.485,94177.39,0,跌破MA17清仓
512690,2026-04-23,BUY_HALF,96000,0.49,47123.28,96000,低位MACD且上穿MA5
512690,2026-04-24,BUY_FULL,95900,0.491,22.26,191900,次日仍站上MA5
512690,2026-04-27,SELL_ALL,191900,0.482,92490.31,0,跌破MA17清仓
512690,2026-04-29,BUY_HALF,94900,0.487,46260.14,94900,低位MACD且上穿MA5
512690,2026-04-30,SELL_ALL,94900,0.484,92177.96,0,跌破MA17清仓
512690,2026-05-21,BUY_HALF,101400,0.454,46128.55,101400,低位MACD且上穿MA5
512690,2026-05-22,SELL_ALL,101400,0.444,91136.65,0,跌破MA17清仓
512690,2026-05-27,BUY_HALF,100500,0.453,45596.49,100500,低位MACD且上穿MA5
512690,2026-05-28,SELL_ALL,100500,0.443,90104.63,0,跌破MA17清仓
512690,2026-05-29,BUY_HALF,98500,0.457,45076.63,98500,低位MACD且上穿MA5
512690,2026-06-01,SELL_ALL,98500,0.456,89979.15,0,跌破MA17清仓
512690,2026-06-12,BUY_HALF,105000,0.428,45025.67,105000,低位MACD且上穿MA5
512690,2026-06-15,SELL_ALL,105000,0.426,89742.25,0,跌破MA17清仓
