date,cash,shares,close,equity,position_ratio,ma5,ma17,diff,dea,macd_hist,action,reason
2024-01-03,100000.0,0,1.53,100000.0,0.0,,,,,,,
2024-01-04,100000.0,0,1.503,100000.0,0.0,,,,,,,
2024-01-05,100000.0,0,1.495,100000.0,0.0,,,,,,,
2024-01-08,100000.0,0,1.467,100000.0,0.0,,,,,,,
2024-01-09,100000.0,0,1.482,100000.0,0.0,,,,,,,
2024-01-10,100000.0,0,1.481,100000.0,0.0,,,,,,,
2024-01-11,100000.0,0,1.528,100000.0,0.0,,,,,,,
2024-01-12,100000.0,0,1.519,100000.0,0.0,,,,,,,
2024-01-15,100000.0,0,1.493,100000.0,0.0,,,,,,,
2024-01-16,100000.0,0,1.503,100000.0,0.0,,,,,,,
2024-01-17,100000.0,0,1.449,100000.0,0.0,,,,,,,
2024-01-18,100000.0,0,1.472,100000.0,0.0,,,,,,,
2024-01-19,100000.0,0,1.463,100000.0,0.0,,,,,,,
2024-01-22,100000.0,0,1.4,100000.0,0.0,,,,,,,
2024-01-23,100000.0,0,1.415,100000.0,0.0,,,,,,,
2024-01-24,100000.0,0,1.41,100000.0,0.0,1.432,1.479235294117647,-0.02797407090519166,-0.018502894588804858,-0.018942352632773607,,
2024-01-25,50078.0279,34900,1.43,99985.0279,0.4991447324484869,1.4236,1.4729411764705882,-0.028118649777330695,-0.020426045626510028,-0.015385208301641334,BUY_HALF,低位MACD且上穿MA5
2024-01-26,99062.92801999999,0,1.404,99062.92801999999,0.0,1.4118,1.465529411764706,-0.029985557443225064,-0.022337947989853037,-0.015295218906744054,SELL_ALL,跌破MA17清仓
2024-01-29,99062.92801999999,0,1.351,99062.92801999999,0.0,1.402,1.4565882352941177,-0.03533443886301968,-0.024937246164486365,-0.020794385397066628,,
2024-01-30,99062.92801999999,0,1.307,99062.92801999999,0.0,1.3803999999999998,1.4455294117647057,-0.04263245776612945,-0.028476288484814982,-0.028312338562628936,,
2024-01-31,99062.92801999999,0,1.287,99062.92801999999,0.0,1.3558,1.4349411764705882,-0.04945988046496308,-0.0326730068808446,-0.03357374716823695,,
2024-02-01,99062.92801999999,0,1.287,99062.92801999999,0.0,1.3272,1.4234705882352943,-0.05424535545162823,-0.03698747659500133,-0.0345157577132538,,
2024-02-02,99062.92801999999,0,1.246,99062.92801999999,0.0,1.2955999999999999,1.4096470588235293,-0.060647133797857355,-0.04171940803557254,-0.037855451524569636,,
2024-02-05,99062.92801999999,0,1.218,99062.92801999999,0.0,1.269,1.3914117647058823,-0.06720525490902962,-0.04681657741026395,-0.04077735499753134,,
2024-02-06,49572.08521999999,38000,1.302,99048.08522,0.49951495670114887,1.268,1.3786470588235293,-0.06487665743306481,-0.05042859341482413,-0.028896128036481367,BUY_HALF,低位MACD且上穿MA5
2024-02-07,100210.88902,0,1.333,100210.88902,0.0,1.2772,1.369235294117647,-0.05983998810080671,-0.05231087235202064,-0.015058231497572128,SELL_ALL,跌破MA17清仓
2024-02-08,100210.88902,0,1.37,100210.88902,0.0,1.2938,1.3614117647058823,-0.05226037551170637,-0.05230077298395779,8.079494450284608e-05,,
2024-02-19,100210.88902,0,1.356,100210.88902,0.0,1.3158,1.3559411764705884,-0.0468431818819357,-0.05120925476355338,0.00873214576323536,,
2024-02-20,100210.88902,0,1.35,100210.88902,0.0,1.3422,1.348764705882353,-0.04254374890269186,-0.049476153591381085,0.013864809377378454,,
2024-02-21,100210.88902,0,1.37,100210.88902,0.0,1.3558000000000001,1.3432941176470587,-0.037094976638011534,-0.046999918200707175,0.01980988312539128,,
2024-02-22,100210.88902,0,1.373,100210.88902,0.0,1.3638000000000001,1.3417058823529413,-0.03216394450314186,-0.04403272346119411,0.023737557916104504,,
2024-02-23,100210.88902,0,1.384,100210.88902,0.0,1.3666,1.3398823529411763,-0.027056566682339245,-0.04063749210542314,0.02716185084616779,,
2024-02-26,100210.88902,0,1.39,100210.88902,0.0,1.3734000000000002,1.3387058823529414,-0.022268090421798004,-0.03696361176869811,0.029391042693800218,,
2024-02-27,100210.88902,0,1.421,100210.88902,0.0,1.3876,1.3381764705882355,-0.015789733346766255,-0.03272883608431174,0.033878205475090975,,
2024-02-28,100210.88902,0,1.391,100210.88902,0.0,1.3918,1.337411764705882,-0.012927319873772714,-0.028768532842203938,0.03168242593686245,,
2024-02-29,50233.5003,34600,1.444,100195.90030000001,0.49864714873967747,1.406,1.3428823529411764,-0.006309448122865824,-0.02427671589833632,0.03593453555094099,BUY_HALF,低位MACD且上穿MA5
