code,date,action,shares,price,cash_after,holding_after,reason
000001,2024-06-25,BUY_HALF,5600,8.88,50257.08,5600,低位MACD且上穿MA5
000001,2024-06-26,SELL_ALL,5600,8.88,99945.3,0,跌破MA17清仓
000001,2024-07-10,BUY_HALF,5500,8.94,50760.55,5500,低位MACD且上穿MA5
000001,2024-07-11,BUY_FULL,5600,8.93,737.55,11100,次日仍站上MA5
000001,2024-07-22,SELL_ALL,11100,9.03,100890.36,0,跌破MA17清仓
000001,2024-07-31,BUY_HALF,5500,9.07,50990.39,5500,低位MACD且上穿MA5
000001,2024-08-01,BUY_FULL,5600,9.07,183.16,11100,次日仍站上MA5
000001,2024-08-02,SELL_ALL,11100,8.94,99337.77,0,跌破MA17清仓
000001,2024-08-09,BUY_HALF,5600,8.84,49818.92,5600,低位MACD且上穿MA5
000001,2024-08-12,SELL_ALL,5600,8.81,99115.45,0,跌破MA17清仓
000001,2024-08-15,BUY_HALF,5600,8.83,49652.61,5600,低位MACD且上穿MA5
000001,2024-08-16,BUY_FULL,5500,8.93,522.88,11100,次日仍站上MA5
000001,2024-08-29,SELL_ALL,11100,8.93,99566.58,0,跌破MA17清仓
000001,2024-09-18,BUY_HALF,5800,8.57,49845.67,5800,低位MACD且上穿MA5
000001,2024-09-19,SELL_ALL,5800,8.61,99743.72,0,跌破MA17清仓
