code,date,action,shares,price,cash_after,holding_after,reason
512480,2026-03-11,SELL_ALL,45700,1.577,144998.97,0,跌破MA17清仓
512480,2026-03-16,BUY_HALF,45900,1.577,72592.95,45900,低位MACD且上穿MA5
512480,2026-03-17,SELL_ALL,45900,1.534,142982.43,0,跌破MA17清仓
512480,2026-03-18,BUY_HALF,45500,1.568,71617.02,45500,低位MACD且上穿MA5
512480,2026-03-19,SELL_ALL,45500,1.527,141074.68,0,跌破MA17清仓
512480,2026-03-25,BUY_HALF,47300,1.49,70576.54,47300,低位MACD且上穿MA5
512480,2026-03-26,SELL_ALL,47300,1.453,139282.82,0,跌破MA17清仓
512480,2026-03-27,BUY_HALF,47400,1.468,69678.74,47400,低位MACD且上穿MA5
512480,2026-03-30,SELL_ALL,47400,1.467,139193.68,0,跌破MA17清仓
512480,2026-04-01,BUY_HALF,47700,1.458,69626.22,47700,低位MACD且上穿MA5
512480,2026-04-02,SELL_ALL,47700,1.413,137006.1,0,跌破MA17清仓
512480,2026-04-07,BUY_HALF,47600,1.437,68584.38,47600,低位MACD且上穿MA5
512480,2026-04-08,BUY_FULL,44700,1.531,128.15,92300,次日仍站上MA5
512480,2026-06-01,SELL_ALL,92300,2.046,188917.29,0,跌破MA17清仓
