code,date,action,shares,price,cash_after,holding_after,reason
159928,2024-01-25,BUY_HALF,62800,0.795,50059.02,62800,低位MACD且上穿MA5
159928,2024-01-26,SELL_ALL,62800,0.793,99844.48,0,跌破MA17清仓
159928,2024-02-05,BUY_HALF,64000,0.779,49973.53,64000,低位MACD且上穿MA5
159928,2024-02-06,BUY_FULL,61600,0.81,62.56,125600,次日仍站上MA5
159928,2024-03-08,SELL_ALL,125600,0.834,104781.53,0,跌破MA17清仓
159928,2024-04-22,BUY_HALF,60900,0.859,52452.74,60900,低位MACD且上穿MA5
159928,2024-04-23,BUY_FULL,60600,0.865,18.01,121500,次日仍站上MA5
159928,2024-05-23,SELL_ALL,121500,0.893,108484.96,0,跌破MA17清仓
159928,2024-07-11,BUY_HALF,69900,0.775,54296.21,69900,低位MACD且上穿MA5
159928,2024-07-12,SELL_ALL,69900,0.775,108452.46,0,跌破MA17清仓
159928,2024-07-31,BUY_HALF,70500,0.768,54292.22,70500,低位MACD且上穿MA5
159928,2024-08-01,SELL_ALL,70500,0.752,107292.31,0,跌破MA17清仓
159928,2024-08-05,BUY_HALF,70500,0.76,53696.24,70500,低位MACD且上穿MA5
159928,2024-08-06,SELL_ALL,70500,0.765,107612.56,0,跌破MA17清仓
159928,2024-08-30,BUY_HALF,74500,0.722,53807.42,74500,低位MACD且上穿MA5
159928,2024-09-02,SELL_ALL,74500,0.701,106016.25,0,跌破MA17清仓
159928,2024-09-03,BUY_HALF,74700,0.709,53038.06,74700,低位MACD且上穿MA5
159928,2024-09-04,SELL_ALL,74700,0.703,105536.41,0,跌破MA17清仓
159928,2024-09-20,BUY_HALF,78700,0.67,52791.59,78700,低位MACD且上穿MA5
159928,2024-09-23,SELL_ALL,78700,0.669,105426.1,0,跌破MA17清仓
159928,2024-12-10,BUY_HALF,62700,0.84,52742.3,62700,低位MACD且上穿MA5
159928,2024-12-11,BUY_FULL,61800,0.853,11.08,124500,次日仍站上MA5
159928,2024-12-19,SELL_ALL,124500,0.828,103066.16,0,跌破MA17清仓
159928,2024-12-27,BUY_HALF,62300,0.826,51590.92,62300,低位MACD且上穿MA5
159928,2024-12-30,SELL_ALL,62300,0.822,102786.15,0,跌破MA17清仓
159928,2025-01-14,BUY_HALF,65200,0.788,51393.14,65200,低位MACD且上穿MA5
159928,2025-01-15,SELL_ALL,65200,0.78,102233.88,0,跌破MA17清仓
159928,2025-01-17,BUY_HALF,65200,0.783,51166.97,65200,低位MACD且上穿MA5
159928,2025-01-20,SELL_ALL,65200,0.785,102333.61,0,跌破MA17清仓
159928,2025-02-07,BUY_HALF,66200,0.772,51211.88,66200,低位MACD且上穿MA5
159928,2025-02-10,SELL_ALL,66200,0.77,102170.59,0,跌破MA17清仓
159928,2025-02-12,BUY_HALF,66300,0.77,51104.27,66300,低位MACD且上穿MA5
