code,date,action,shares,price,cash_after,holding_after,reason
512800,2025-07-15,SELL_ALL,33500,0.886,59772.56,0,跌破MA17清仓
512800,2025-08-01,BUY_HALF,35000,0.853,29908.6,35000,低位MACD且上穿MA5
512800,2025-08-04,SELL_ALL,35000,0.858,59929.59,0,跌破MA17清仓
512800,2025-08-20,BUY_HALF,35200,0.851,29965.41,35200,低位MACD且上穿MA5
512800,2025-08-21,SELL_ALL,35200,0.855,60052.38,0,跌破MA17清仓
512800,2025-09-02,BUY_HALF,35600,0.842,30068.18,35600,低位MACD且上穿MA5
512800,2025-09-03,SELL_ALL,35600,0.83,59607.32,0,跌破MA17清仓
512800,2025-09-04,BUY_HALF,35500,0.838,29849.4,35500,低位MACD且上穿MA5
512800,2025-09-05,SELL_ALL,35500,0.83,59305.56,0,跌破MA17清仓
512800,2025-09-09,BUY_HALF,35600,0.832,29677.47,35600,低位MACD且上穿MA5
512800,2025-09-10,SELL_ALL,35600,0.833,59323.37,0,跌破MA17清仓
512800,2025-09-23,BUY_HALF,37300,0.794,29698.29,37300,低位MACD且上穿MA5
512800,2025-09-24,SELL_ALL,37300,0.792,59231.03,0,跌破MA17清仓
512800,2025-10-13,BUY_HALF,37600,0.787,29630.95,37600,低位MACD且上穿MA5
512800,2025-10-14,BUY_FULL,36700,0.806,41.88,74300,次日仍站上MA5
512800,2025-10-31,SELL_ALL,74300,0.813,60429.65,0,跌破MA17清仓
512800,2025-11-25,BUY_HALF,35700,0.846,30218.39,35700,低位MACD且上穿MA5
512800,2025-11-26,SELL_ALL,35700,0.839,60161.71,0,跌破MA17清仓
512800,2025-12-01,BUY_HALF,35700,0.842,30093.29,35700,低位MACD且上穿MA5
512800,2025-12-02,SELL_ALL,35700,0.841,60107.98,0,跌破MA17清仓
512800,2025-12-18,BUY_HALF,36300,0.827,30078.88,36300,低位MACD且上穿MA5
512800,2025-12-19,SELL_ALL,36300,0.824,59981.1,0,跌破MA17清仓
512800,2025-12-29,BUY_HALF,36300,0.824,30060.93,36300,低位MACD且上穿MA5
512800,2025-12-30,BUY_FULL,36400,0.824,58.33,72700,次日仍站上MA5
512800,2026-01-07,SELL_ALL,72700,0.819,59581.77,0,跌破MA17清仓
512800,2026-01-13,BUY_HALF,36500,0.815,29825.34,36500,低位MACD且上穿MA5
512800,2026-01-14,SELL_ALL,36500,0.804,59162.54,0,跌破MA17清仓
512800,2026-01-29,BUY_HALF,38000,0.778,29589.67,38000,低位MACD且上穿MA5
512800,2026-01-30,SELL_ALL,38000,0.775,59030.84,0,跌破MA17清仓
512800,2026-02-04,BUY_HALF,37800,0.779,29575.8,37800,低位MACD且上穿MA5
512800,2026-02-05,BUY_FULL,37300,0.792,25.34,75100,次日仍站上MA5
512800,2026-02-13,SELL_ALL,75100,0.779,58510.69,0,跌破MA17清仓
512800,2026-03-02,BUY_HALF,37600,0.777,29286.72,37600,低位MACD且上穿MA5
512800,2026-03-03,BUY_FULL,37300,0.784,34.75,74900,次日仍站上MA5
512800,2026-03-04,SELL_ALL,74900,0.775,58064.84,0,跌破MA17清仓
512800,2026-03-05,BUY_HALF,37000,0.783,29085.15,37000,低位MACD且上穿MA5
512800,2026-03-06,BUY_FULL,37000,0.784,68.44,74000,次日仍站上MA5
512800,2026-03-09,SELL_ALL,74000,0.778,57623.17,0,跌破MA17清仓
512800,2026-03-11,BUY_HALF,36600,0.786,28846.94,36600,低位MACD且上穿MA5
512800,2026-03-12,BUY_FULL,36300,0.793,52.41,72900,次日仍站上MA5
512800,2026-03-23,SELL_ALL,72900,0.771,56241.44,0,跌破MA17清仓
512800,2026-04-14,BUY_HALF,35400,0.794,28125.41,35400,低位MACD且上穿MA5
512800,2026-04-15,BUY_FULL,35000,0.802,46.99,70400,次日仍站上MA5
512800,2026-04-30,SELL_ALL,70400,0.795,55998.2,0,跌破MA17清仓
512800,2026-05-14,BUY_HALF,35700,0.784,28001.0,35700,低位MACD且上穿MA5
512800,2026-05-15,SELL_ALL,35700,0.779,55802.96,0,跌破MA17清仓
512800,2026-05-26,BUY_HALF,36100,0.771,27961.51,36100,低位MACD且上穿MA5
512800,2026-05-27,SELL_ALL,36100,0.767,55641.9,0,跌破MA17清仓
512800,2026-05-29,BUY_HALF,35800,0.776,27852.77,35800,低位MACD且上穿MA5
512800,2026-06-01,BUY_FULL,35400,0.785,55.43,71200,次日仍站上MA5
512800,2026-06-04,SELL_ALL,71200,0.774,55147.7,0,跌破MA17清仓
512800,2026-06-05,BUY_HALF,35100,0.784,27621.05,35100,低位MACD且上穿MA5
512800,2026-06-08,BUY_FULL,34900,0.789,76.68,70000,次日仍站上MA5
512800,2026-06-17,SELL_ALL,70000,0.785,55010.2,0,跌破MA17清仓
