date,cash,shares,close,equity,position_ratio,ma5,ma17,diff,dea,macd_hist,action,reason
2024-01-03,100000.0,0,2.343,100000.0,0.0,,,,,,,
2024-01-04,100000.0,0,2.329,100000.0,0.0,,,,,,,
2024-01-05,100000.0,0,2.292,100000.0,0.0,,,,,,,
2024-01-08,100000.0,0,2.233,100000.0,0.0,,,,,,,
2024-01-09,100000.0,0,2.233,100000.0,0.0,,,,,,,
2024-01-10,100000.0,0,2.218,100000.0,0.0,,,,,,,
2024-01-11,100000.0,0,2.262,100000.0,0.0,,,,,,,
2024-01-12,100000.0,0,2.243,100000.0,0.0,,,,,,,
2024-01-15,100000.0,0,2.236,100000.0,0.0,,,,,,,
2024-01-16,100000.0,0,2.23,100000.0,0.0,,,,,,,
2024-01-17,100000.0,0,2.168,100000.0,0.0,,,,,,,
2024-01-18,100000.0,0,2.162,100000.0,0.0,,,,,,,
2024-01-19,100000.0,0,2.135,100000.0,0.0,,,,,,,
2024-01-22,100000.0,0,2.018,100000.0,0.0,,,,,,,
2024-01-23,100000.0,0,2.044,100000.0,0.0,,,,,,,
2024-01-24,100000.0,0,2.076,100000.0,0.0,2.087,2.2103529411764704,-0.07009234894899707,-0.049363105108743324,-0.0414584876805075,,
2024-01-25,50174.65688000001,23200,2.147,99985.05688,0.4981784434026117,2.0839999999999996,2.198176470588235,-0.06550827456227282,-0.05259213899944923,-0.025832271125647177,BUY_HALF,低位MACD且上穿MA5
2024-01-26,99343.90168000001,0,2.12,99343.90168000001,0.0,2.081,2.185058823529412,-0.06332407640102389,-0.05473852647976416,-0.017171099842519452,SELL_ALL,跌破MA17清仓
2024-01-29,99343.90168000001,0,2.062,99343.90168000001,0.0,2.0898,2.1693529411764705,-0.06551794876584571,-0.05689441093698048,-0.017247075657730468,,
2024-01-30,99343.90168000001,0,2.005,99343.90168000001,0.0,2.082,2.152470588235294,-0.07103715989194992,-0.059722960727974374,-0.02262839832795109,,
2024-01-31,99343.90168000001,0,1.931,99343.90168000001,0.0,2.053,2.1347058823529412,-0.08045492177260805,-0.0638693529369011,-0.033171137671413886,,
2024-02-01,99343.90168000001,0,1.914,99343.90168000001,0.0,2.0063999999999997,2.1159411764705887,-0.08827277029138436,-0.06875003640779775,-0.039045467767173214,,
2024-02-02,99343.90168000001,0,1.849,99343.90168000001,0.0,1.9522,2.094235294117647,-0.09857709297371464,-0.07471544772098114,-0.047723290505467,,
2024-02-05,99343.90168000001,0,1.737,99343.90168000001,0.0,1.8872,2.0633529411764706,-0.11446136751999925,-0.08266463168078476,-0.06359347167842896,,
2024-02-06,99343.90168000001,0,1.855,99343.90168000001,0.0,1.8572,2.0405294117647057,-0.11618880350332783,-0.08936946604529337,-0.05363867491606891,,
2024-02-07,49716.21784000002,25600,1.938,99329.01784000001,0.49947941778621724,1.8586000000000003,2.0229999999999997,-0.10959703621387518,-0.09341498007900974,-0.03236411226973088,BUY_HALF,低位MACD且上穿MA5
2024-02-08,83.13238000002457,50200,2.017,101336.53238000002,0.9991796405694218,1.8792000000000002,2.010470588235294,-0.09688158279662451,-0.0941083006225327,-0.005546564348183625,BUY_FULL,次日仍站上MA5
2024-02-19,83.13238000002457,50200,2.02,101487.13238000002,0.9991808579270055,1.9134,2.001764705882353,-0.0855759531073641,-0.09240183111949898,0.013651756024269768,,
2024-02-20,83.13238000002457,50200,2.025,101738.13238000002,0.999182878847338,1.971,1.9937058823529412,-0.07534418109318741,-0.08899030111423667,0.027292240042098515,,
2024-02-21,83.13238000002457,50200,2.035,102240.13238000002,0.9991868909197903,2.007,1.9878235294117648,-0.06567149155395224,-0.08432653920217979,0.0373100952964551,,
2024-02-22,83.13238000002457,50200,2.07,103997.13238000001,0.9992006281510123,2.0334,1.9908823529411763,-0.05455275768071788,-0.07837178289788742,0.04763805043433908,,
2024-02-23,83.13238000002457,50200,2.105,105754.13238000002,0.9992139089212958,2.0509999999999997,1.994470588235294,-0.0424277923078904,-0.07118298477988802,0.05751038494399524,,
2024-02-26,83.13238000002457,50200,2.109,105954.93238000003,0.9992153986781674,2.0688,1.9964117647058823,-0.03212557963906093,-0.06337150375172261,0.06249184822532336,,
2024-02-27,83.13238000002457,50200,2.173,109167.73238000003,0.9992384894493306,2.0984,1.9979411764705883,-0.018582528919732333,-0.054413708785324554,0.07166235973118444,,
2024-02-28,83.13238000002457,50200,2.068,103896.73238000003,0.9991998556826988,2.105,1.9948823529411763,-0.016136178311486837,-0.04675820269055701,0.06124404875814035,,
2024-02-29,83.13238000002457,50200,2.151,108063.33238000002,0.9992307068626415,2.1212,2.0001176470588233,-0.007414551159026228,-0.038889472384250855,0.06294984245044925,,
2024-03-01,83.13238000002457,50200,2.175,109268.13238000001,0.9992391891561675,2.1352,2.0101176470588236,0.0014176587314653766,-0.030828046161107608,0.06449140978514598,,
2024-03-04,83.13238000002457,50200,2.179,109468.93238000001,0.9992405847194029,2.1491999999999996,2.0247058823529414,0.008640413959269733,-0.022934354137032143,0.06314953619260374,,
2024-03-05,83.13238000002457,50200,2.163,108665.73238000002,0.9992349715206509,2.1471999999999998,2.0393529411764706,0.012924448237928488,-0.01576259366204002,0.05737408379993701,,
2024-03-06,83.13238000002457,50200,2.161,108565.33238000002,0.9992342640309059,2.1658,2.057705882352941,0.015974054031886897,-0.009415264123254637,0.050778636310283065,,
2024-03-07,83.13238000002457,50200,2.129,106958.93238000003,0.9992227635584032,2.1614,2.0807647058823533,0.01562859926610649,-0.004406491445382412,0.0400701814229778,,
2024-03-08,83.13238000002457,50200,2.157,108364.53238000002,0.9992328451184701,2.1578,2.0985294117647055,0.017413458361109413,-4.250148408404663e-05,0.03491191969038692,,
2024-03-11,83.13238000002457,50200,2.2,110523.13238000004,0.9992478282309788,2.162,2.1139411764705884,0.022043607699232748,0.0043747203525793124,0.03533777469330687,,
2024-03-12,83.13238000002457,50200,2.21,111025.13238000002,0.9992512291747108,2.1714,2.125294117647059,0.026217729172699933,0.008743322116603437,0.03494881411219299,,
2024-03-13,83.13238000002457,50200,2.217,111376.53238000003,0.9992535915939958,2.1826,2.1368823529411762,0.029747679282423167,0.012944193549767384,0.033606971465311566,,
2024-03-14,83.13238000002457,50200,2.204,110723.93238000003,0.999249192309078,2.1976,2.1474117647058826,0.031137267781124134,0.016582808396038734,0.0291089187701708,,
2024-03-15,83.13238000002457,50200,2.238,112430.73238000003,0.9992605902475219,2.2138,2.1593529411764707,0.03458338677262951,0.02018292407135689,0.028800925402545238,,
2024-03-18,83.13238000002457,50200,2.275,114288.13238000002,0.9992726070654159,2.2288,2.1714117647058826,0.039840791831243116,0.024114497623334133,0.03145258841581797,,
2024-03-19,83.13238000002457,50200,2.253,113183.73238000003,0.999265509466317,2.2374,2.1801176470588235,0.04175082950586928,0.02764176399984116,0.02821813101205624,,
2024-03-20,83.13238000002457,50200,2.273,114187.73238000003,0.9992719675023989,2.2485999999999997,2.189764705882353,0.0443669464360652,0.03098680048708597,0.026760291897958463,,
2024-03-21,83.13238000002457,50200,2.272,114137.53238000002,0.9992716472989511,2.2622,2.195588235294118,0.0458312323906509,0.033955686867798957,0.023751091045703887,,
2024-03-22,83.13238000002457,50200,2.246,112832.33238000002,0.9992632220016506,2.2638000000000003,2.206058823529412,0.044382097655461195,0.03604096902533141,0.01668225726025957,,
2024-03-25,110289.26062000004,0,2.196,110289.26062000004,0.0,2.248,2.208705882352941,0.03875235280418199,0.03658324578110153,0.004338214046160915,SELL_ALL,跌破MA17清仓
2024-03-26,110289.26062000004,0,2.186,110289.26062000004,0.0,2.2346,2.209352941176471,0.03310224099415793,0.03588704482371281,-0.005569607659109771,,
2024-03-27,110289.26062000004,0,2.115,110289.26062000004,0.0,2.203,2.2055882352941176,0.02263446403765279,0.033236528666500814,-0.021204129257696047,,
2024-03-28,110289.26062000004,0,2.164,110289.26062000004,0.0,2.1814,2.2056470588235295,0.01808410358412127,0.030206043650024904,-0.02424388013180727,,
2024-03-29,110289.26062000004,0,2.187,110289.26062000004,0.0,2.1696,2.2071764705882355,0.016147677546920036,0.02739437042940393,-0.022493385764967788,,
2024-04-01,110289.26062000004,0,2.233,110289.26062000004,0.0,2.1770000000000005,2.2132941176470586,0.018116031192452642,0.025538702582013677,-0.01484534277912207,,
2024-04-02,110289.26062000004,0,2.221,110289.26062000004,0.0,2.184,2.2170588235294115,0.018494473151859037,0.024129856695982752,-0.011270767088247431,,
2024-04-03,110289.26062000004,0,2.214,110289.26062000004,0.0,2.2038,2.2178823529411766,0.018021805477298702,0.022908246452245946,-0.009772881949894487,,
2024-04-08,110289.26062000004,0,2.168,110289.26062000004,0.0,2.2046,2.215411764705882,0.013776589430537278,0.02108191504790421,-0.014610651234733867,,
2024-04-09,110289.26062000004,0,2.196,110289.26062000004,0.0,2.2064,2.214176470588235,0.01252718552574672,0.019370969143472715,-0.013687567235451989,,
2024-04-10,110289.26062000004,0,2.157,110289.26062000004,0.0,2.1912,2.2114117647058826,0.008294436762440682,0.01715566266726631,-0.017722451809651256,,
2024-04-11,110289.26062000004,0,2.162,110289.26062000004,0.0,2.1794,2.2069411764705884,0.005282517511845608,0.014781033636182172,-0.018997032248673128,,
2024-04-12,110289.26062000004,0,2.144,110289.26062000004,0.0,2.1654000000000004,2.199235294117647,0.0014266546515577794,0.012110157839257294,-0.02136700637539903,,
2024-04-15,110289.26062000004,0,2.125,110289.26062000004,0.0,2.1567999999999996,2.191705882352941,-0.0031262482122182966,0.009062876628962177,-0.024378249682360947,,
2024-04-16,110289.26062000004,0,2.034,110289.26062000004,0.0,2.1244,2.1776470588235295,-0.013916969849510519,0.004466907333267638,-0.036767754365556314,,
2024-04-17,110289.26062000004,0,2.126,110289.26062000004,0.0,2.1182,2.1690588235294115,-0.014873609652522823,0.000598803936109546,-0.03094482717726474,,
2024-04-18,110289.26062000004,0,2.123,110289.26062000004,0.0,2.1104,2.161823529411765,-0.015692930185908338,-0.002659542888294031,-0.026066774595228614,,
2024-04-19,110289.26062000004,0,2.113,110289.26062000004,0.0,2.1042,2.156941176470588,-0.016953731969205688,-0.0055183807044763625,-0.02287070252945865,,
2024-04-22,110289.26062000004,0,2.109,110289.26062000004,0.0,2.101,2.1524117647058825,-0.01806742303054465,-0.00802818916969002,-0.020078467721709257,,
2024-04-23,110289.26062000004,0,2.095,110289.26062000004,0.0,2.1132,2.1512352941176474,-0.01985088556543335,-0.010392728448838687,-0.01891631423318933,,
2024-04-24,55215.54346000005,25800,2.134,110272.74346000006,0.4992820371787635,2.1148000000000002,2.1494705882352942,-0.017910853243019886,-0.011896353407674927,-0.012028999670689919,BUY_HALF,低位MACD且上穿MA5
2024-04-25,110230.43404000005,0,2.133,110230.43404000005,0.0,2.1168,2.1462941176470585,-0.016266544691350582,-0.012770391664410059,-0.006992306053881046,SELL_ALL,跌破MA17清仓
2024-04-26,110230.43404000005,0,2.177,110230.43404000005,0.0,2.1296,2.143,-0.01128292352190785,-0.012472898035909619,0.0023799490280035362,,
2024-04-29,110230.43404000005,0,2.23,110230.43404000005,0.0,2.1538,2.143529411764706,-0.0030218764686757993,-0.010582693722462856,0.015121634507574113,,
2024-04-30,110230.43404000005,0,2.207,110230.43404000005,0.0,2.1762,2.1431176470588236,0.0016501333476015567,-0.008136128308449973,0.01957252331210306,,
2024-05-06,110230.43404000005,0,2.248,110230.43404000005,0.0,2.199,2.1478235294117645,0.008562390231037664,-0.004796424600552447,0.026717629663180222,,
2024-05-07,110230.43404000005,0,2.257,110230.43404000005,0.0,2.2237999999999998,2.151411764705882,0.0145983477296725,-0.0009174701345074573,0.031031635728359916,,
2024-05-08,110230.43404000005,0,2.221,110230.43404000005,0.0,2.2326,2.155176470588235,0.016289216451056188,0.002523867182605272,0.02753069853690183,,
2024-05-09,110230.43404000005,0,2.26,110230.43404000005,0.0,2.2386,2.160941176470588,0.020539450162100348,0.006126983778504288,0.02882493276719212,,
2024-05-10,110230.43404000005,0,2.24,110230.43404000005,0.0,2.2452,2.1665882352941175,0.02203989594525879,0.00930956621185519,0.025460659466807204,,
2024-05-13,110230.43404000005,0,2.219,110230.43404000005,0.0,2.2394,2.1721176470588235,0.02128907830020932,0.011705468629526015,0.019167219341366608,,
2024-05-14,110230.43404000005,0,2.229,110230.43404000005,0.0,2.2338,2.183588235294118,0.021255941076307572,0.013615563118882327,0.01528075591485049,,
