date,cash,shares,close,equity,position_ratio,ma5,ma17,diff,dea,macd_hist,action,reason
2024-01-03,100000.0,0,0.384,100000.0,0.0,,,,,,,
2024-01-04,100000.0,0,0.38,100000.0,0.0,,,,,,,
2024-01-05,100000.0,0,0.373,100000.0,0.0,,,,,,,
2024-01-08,100000.0,0,0.368,100000.0,0.0,,,,,,,
2024-01-09,100000.0,0,0.368,100000.0,0.0,,,,,,,
2024-01-10,100000.0,0,0.37,100000.0,0.0,,,,,,,
2024-01-11,100000.0,0,0.375,100000.0,0.0,,,,,,,
2024-01-12,100000.0,0,0.37,100000.0,0.0,,,,,,,
2024-01-15,100000.0,0,0.369,100000.0,0.0,,,,,,,
2024-01-16,100000.0,0,0.369,100000.0,0.0,,,,,,,
2024-01-17,100000.0,0,0.359,100000.0,0.0,,,,,,,
2024-01-18,100000.0,0,0.362,100000.0,0.0,,,,,,,
2024-01-19,100000.0,0,0.361,100000.0,0.0,,,,,,,
2024-01-22,100000.0,0,0.347,100000.0,0.0,,,,,,,
2024-01-23,100000.0,0,0.351,100000.0,0.0,,,,,,,
2024-01-24,50002.60528000001,140400,0.356,99985.00528000001,0.49989895844910226,0.35539999999999994,0.3675294117647059,-0.007890376311312952,-0.006052802972886002,-0.0036751466768539,BUY_HALF,低位MACD且上穿MA5
2024-01-25,100531.44208000001,0,0.36,100531.44208000001,0.0,0.355,0.366,-0.0074729077911731,-0.006336823936543422,-0.0022721677092593564,SELL_ALL,跌破MA17清仓
2024-01-26,100531.44208000001,0,0.345,100531.44208000001,0.0,0.3518,0.36370588235294116,-0.008257251169511648,-0.006720909383137067,-0.003072683572749162,,
2024-01-29,100531.44208000001,0,0.337,100531.44208000001,0.0,0.3498,0.36117647058823527,-0.009415842122118656,-0.007259895930933386,-0.004311892382370541,,
2024-01-30,100531.44208000001,0,0.33,100531.44208000001,0.0,0.3456,0.35864705882352943,-0.01077467159071821,-0.007962851062890351,-0.005623641055655718,,
2024-01-31,100531.44208000001,0,0.322,100531.44208000001,0.0,0.3388,0.35594117647058826,-0.012354669931179785,-0.008841214836548239,-0.007026910189263092,,
2024-02-01,100531.44208000001,0,0.325,100531.44208000001,0.0,0.3318,0.3534117647058823,-0.013212450170217438,-0.00971546190328208,-0.0069939765338707174,,
2024-02-02,100531.44208000001,0,0.313,100531.44208000001,0.0,0.3254,0.3500588235294118,-0.01469119593960344,-0.01071060871054635,-0.00796117445811418,,
2024-02-05,100531.44208000001,0,0.316,100531.44208000001,0.0,0.32120000000000004,0.34658823529411764,-0.015443020164169652,-0.01165709100127101,-0.007571858325797282,,
2024-02-06,50276.57014,148200,0.339,100516.37014000001,0.49981709377313965,0.323,0.344764705882353,-0.014021309569010154,-0.01212993471481884,-0.0037827497083826288,BUY_HALF,低位MACD且上穿MA5
2024-02-07,31.101020000009157,290900,0.352,102427.90101999999,0.9996963618341264,0.329,0.3437647058823529,-0.011710609705919306,-0.012046069713038933,0.0006709200142392541,BUY_FULL,次日仍站上MA5
2024-02-08,31.101020000009157,290900,0.35,101846.10102,0.9996946272887374,0.33399999999999996,0.3426470588235294,-0.009926322238188012,-0.01162212021806875,0.003391595959761476,,
