code,date,action,shares,price,cash_after,holding_after,reason
515180,2024-01-24,BUY_HALF,41000,1.219,50006.01,41000,低位MACD且上穿MA5
515180,2024-01-25,BUY_FULL,39900,1.25,116.04,80900,次日仍站上MA5
515180,2024-03-12,SELL_ALL,80900,1.323,107114.63,0,跌破MA17清仓
515180,2024-06-28,BUY_HALF,39400,1.358,53593.38,39400,低位MACD且上穿MA5
515180,2024-07-01,BUY_FULL,38600,1.388,0.51,78000,次日仍站上MA5
515180,2024-07-04,SELL_ALL,78000,1.365,106438.57,0,跌破MA17清仓
515180,2024-07-09,BUY_HALF,38800,1.369,53305.43,38800,低位MACD且上穿MA5
515180,2024-07-10,SELL_ALL,38800,1.345,105475.78,0,跌破MA17清仓
515180,2024-07-15,BUY_HALF,38700,1.359,52866.7,38700,低位MACD且上穿MA5
515180,2024-07-16,SELL_ALL,38700,1.352,105173.4,0,跌破MA17清仓
515180,2024-07-31,BUY_HALF,39800,1.32,52621.64,39800,低位MACD且上穿MA5
515180,2024-08-01,SELL_ALL,39800,1.318,105062.31,0,跌破MA17清仓
515180,2024-08-08,BUY_HALF,40200,1.305,52585.57,40200,低位MACD且上穿MA5
515180,2024-08-09,SELL_ALL,40200,1.298,104749.51,0,跌破MA17清仓
515180,2024-08-12,BUY_HALF,40100,1.305,52403.31,40100,低位MACD且上穿MA5
515180,2024-08-13,BUY_FULL,40000,1.308,67.62,80100,次日仍站上MA5
515180,2024-08-14,SELL_ALL,80100,1.302,104326.53,0,跌破MA17清仓
515180,2024-08-15,BUY_HALF,39600,1.314,52276.52,39600,低位MACD且上穿MA5
515180,2024-08-16,BUY_FULL,39700,1.315,55.36,79300,次日仍站上MA5
515180,2024-08-21,SELL_ALL,79300,1.299,103035.16,0,跌破MA17清仓
515180,2024-09-18,BUY_HALF,41900,1.228,51566.52,41900,低位MACD且上穿MA5
515180,2024-09-19,SELL_ALL,41900,1.234,103255.61,0,跌破MA17清仓
515180,2024-11-18,BUY_HALF,38200,1.349,51708.35,38200,低位MACD且上穿MA5
515180,2024-11-19,BUY_FULL,38300,1.348,64.46,76500,次日仍站上MA5
515180,2024-11-22,SELL_ALL,76500,1.317,100784.74,0,跌破MA17清仓
515180,2024-11-27,BUY_HALF,37800,1.33,50495.65,37800,低位MACD且上穿MA5
515180,2024-11-28,SELL_ALL,37800,1.327,100641.21,0,跌破MA17清仓
515180,2024-12-24,BUY_HALF,36700,1.367,50457.25,36700,低位MACD且上穿MA5
515180,2024-12-25,BUY_FULL,36700,1.373,53.04,73400,次日仍站上MA5
515180,2024-12-26,SELL_ALL,73400,1.367,100360.74,0,跌破MA17清仓
515180,2025-01-15,BUY_HALF,38100,1.315,50244.21,38100,低位MACD且上穿MA5
515180,2025-01-16,SELL_ALL,38100,1.325,100711.56,0,跌破MA17清仓
515180,2025-01-23,BUY_HALF,38200,1.315,50463.49,38200,低位MACD且上穿MA5
515180,2025-01-24,SELL_ALL,38200,1.321,100910.55,0,跌破MA17清仓
515180,2025-02-07,BUY_HALF,38000,1.325,50545.45,38000,低位MACD且上穿MA5
515180,2025-02-19,SELL_ALL,38000,1.316,100538.45,0,跌破MA17清仓
515180,2025-02-26,BUY_HALF,38200,1.313,50366.8,38200,低位MACD且上穿MA5
515180,2025-02-27,BUY_FULL,37900,1.327,58.41,76100,次日仍站上MA5
515180,2025-03-03,SELL_ALL,76100,1.316,100175.97,0,跌破MA17清仓
515180,2025-03-05,BUY_HALF,37900,1.321,50095.05,37900,低位MACD且上穿MA5
515180,2025-03-06,BUY_FULL,37900,1.32,52.04,75800,次日仍站上MA5
515180,2025-03-31,SELL_ALL,75800,1.341,101669.34,0,跌破MA17清仓
515180,2025-04-22,BUY_HALF,38000,1.337,50848.1,38000,低位MACD且上穿MA5
515180,2025-04-23,BUY_FULL,38100,1.334,7.45,76100,次日仍站上MA5
515180,2025-04-30,SELL_ALL,76100,1.327,100961.86,0,跌破MA17清仓
515180,2025-06-09,BUY_HALF,36900,1.364,50615.16,36900,低位MACD且上穿MA5
515180,2025-06-10,BUY_FULL,37000,1.365,95.01,73900,次日仍站上MA5
515180,2025-06-19,SELL_ALL,73900,1.358,100421.1,0,跌破MA17清仓
515180,2025-06-23,BUY_HALF,36600,1.369,50300.67,36600,低位MACD且上穿MA5
515180,2025-06-24,BUY_FULL,36600,1.371,107.02,73200,次日仍站上MA5
515180,2025-07-31,SELL_ALL,73200,1.413,103507.59,0,跌破MA17清仓
515180,2025-09-24,BUY_HALF,36600,1.411,51849.49,36600,低位MACD且上穿MA5
515180,2025-09-25,SELL_ALL,36600,1.404,103220.48,0,跌破MA17清仓
515180,2025-09-26,BUY_HALF,36600,1.407,51708.83,36600,低位MACD且上穿MA5
515180,2025-09-29,SELL_ALL,36600,1.415,103482.29,0,跌破MA17清仓
515180,2025-11-03,BUY_HALF,36700,1.408,51793.19,36700,低位MACD且上穿MA5
515180,2025-11-04,SELL_ALL,36700,1.414,103671.42,0,跌破MA17清仓
515180,2025-11-28,BUY_HALF,37600,1.378,51843.08,37600,低位MACD且上穿MA5
515180,2025-12-01,SELL_ALL,37600,1.388,104016.22,0,跌破MA17清仓
515180,2025-12-15,BUY_HALF,38200,1.361,52010.42,38200,低位MACD且上穿MA5
515180,2025-12-16,SELL_ALL,38200,1.347,103450.39,0,跌破MA17清仓
515180,2025-12-18,BUY_HALF,37900,1.361,51853.01,37900,低位MACD且上穿MA5
515180,2025-12-19,SELL_ALL,37900,1.363,103495.22,0,跌破MA17清仓
515180,2025-12-24,BUY_HALF,37900,1.362,51859.93,37900,低位MACD且上穿MA5
515180,2025-12-25,BUY_FULL,37900,1.366,73.0,75800,次日仍站上MA5
515180,2026-01-16,SELL_ALL,75800,1.367,103660.51,0,跌破MA17清仓
515180,2026-04-08,BUY_HALF,36300,1.427,51844.87,36300,低位MACD且上穿MA5
515180,2026-04-09,SELL_ALL,36300,1.418,103302.83,0,跌破MA17清仓
515180,2026-04-10,BUY_HALF,36300,1.419,51777.68,36300,低位MACD且上穿MA5
515180,2026-04-13,SELL_ALL,36300,1.42,103308.21,0,跌破MA17清仓
515180,2026-04-15,BUY_HALF,36100,1.428,51741.95,36100,低位MACD且上穿MA5
515180,2026-04-16,BUY_FULL,36100,1.432,31.24,72200,次日仍站上MA5
515180,2026-04-17,SELL_ALL,72200,1.421,102596.66,0,跌破MA17清仓
515180,2026-04-21,BUY_HALF,35700,1.436,51316.08,35700,低位MACD且上穿MA5
515180,2026-04-22,BUY_FULL,35700,1.435,71.21,71400,次日仍站上MA5
515180,2026-05-08,SELL_ALL,71400,1.44,102856.37,0,跌破MA17清仓
515180,2026-05-26,BUY_HALF,36700,1.399,51497.67,36700,低位MACD且上穿MA5
515180,2026-05-27,SELL_ALL,36700,1.387,102385.29,0,跌破MA17清仓
515180,2026-05-29,BUY_HALF,36500,1.402,51196.94,36500,低位MACD且上穿MA5
515180,2026-06-01,BUY_FULL,35500,1.439,97.12,72000,次日仍站上MA5
515180,2026-06-10,SELL_ALL,72000,1.406,101298.75,0,跌破MA17清仓
515180,2026-06-12,BUY_HALF,35600,1.422,50660.36,35600,低位MACD且上穿MA5
515180,2026-06-15,SELL_ALL,35600,1.41,100841.3,0,跌破MA17清仓
