code,date,action,shares,price,cash_after,holding_after,reason
515700,2024-01-25,BUY_HALF,34900,1.43,50078.03,34900,低位MACD且上穿MA5
515700,2024-01-26,SELL_ALL,34900,1.404,99062.93,0,跌破MA17清仓
515700,2024-02-06,BUY_HALF,38000,1.302,49572.09,38000,低位MACD且上穿MA5
515700,2024-02-07,SELL_ALL,38000,1.333,100210.89,0,跌破MA17清仓
515700,2024-02-29,BUY_HALF,34600,1.444,50233.5,34600,低位MACD且上穿MA5
515700,2024-03-01,BUY_FULL,34500,1.454,55.45,69100,次日仍站上MA5
515700,2024-03-22,SELL_ALL,69100,1.478,102154.61,0,跌破MA17清仓
515700,2024-04-26,BUY_HALF,35300,1.443,51201.43,35300,低位MACD且上穿MA5
515700,2024-04-29,BUY_FULL,34100,1.497,138.42,69400,次日仍站上MA5
515700,2024-05-15,SELL_ALL,69400,1.459,101362.64,0,跌破MA17清仓
515700,2024-05-17,BUY_HALF,34100,1.482,50811.28,34100,低位MACD且上穿MA5
515700,2024-05-20,BUY_FULL,34200,1.484,43.25,68300,次日仍站上MA5
515700,2024-05-21,SELL_ALL,68300,1.462,99867.9,0,跌破MA17清仓
515700,2024-05-22,BUY_HALF,33700,1.481,49943.22,33700,低位MACD且上穿MA5
515700,2024-05-23,SELL_ALL,33700,1.449,98759.88,0,跌破MA17清仓
515700,2024-05-29,BUY_HALF,34200,1.443,49394.47,34200,低位MACD且上穿MA5
515700,2024-05-30,SELL_ALL,34200,1.446,98832.83,0,跌破MA17清仓
515700,2024-06-14,BUY_HALF,34900,1.415,49434.52,34900,低位MACD且上穿MA5
515700,2024-06-17,BUY_FULL,34400,1.434,90.12,69300,次日仍站上MA5
515700,2024-06-19,SELL_ALL,69300,1.405,97427.41,0,跌破MA17清仓
515700,2024-06-26,BUY_HALF,36000,1.352,48740.81,36000,低位MACD且上穿MA5
515700,2024-06-27,SELL_ALL,36000,1.321,96282.54,0,跌破MA17清仓
515700,2024-07-10,BUY_HALF,37800,1.272,48186.52,37800,低位MACD且上穿MA5
515700,2024-07-11,BUY_FULL,36600,1.313,116.3,74400,次日仍站上MA5
515700,2024-07-15,SELL_ALL,74400,1.291,96137.89,0,跌破MA17清仓
515700,2024-07-18,BUY_HALF,36600,1.312,48104.28,36600,低位MACD且上穿MA5
