date,cash,shares,close,equity,position_ratio,ma5,ma17,diff,dea,macd_hist,action,reason
2024-01-03,100000.0,0,0.776,100000.0,0.0,,,,,,,
2024-01-04,100000.0,0,0.764,100000.0,0.0,,,,,,,
2024-01-05,100000.0,0,0.749,100000.0,0.0,,,,,,,
2024-01-08,100000.0,0,0.724,100000.0,0.0,,,,,,,
2024-01-09,100000.0,0,0.725,100000.0,0.0,,,,,,,
2024-01-10,100000.0,0,0.717,100000.0,0.0,,,,,,,
2024-01-11,100000.0,0,0.727,100000.0,0.0,,,,,,,
2024-01-12,100000.0,0,0.713,100000.0,0.0,,,,,,,
2024-01-15,100000.0,0,0.719,100000.0,0.0,,,,,,,
2024-01-16,100000.0,0,0.717,100000.0,0.0,,,,,,,
2024-01-17,100000.0,0,0.696,100000.0,0.0,,,,,,,
2024-01-18,100000.0,0,0.711,100000.0,0.0,,,,,,,
2024-01-19,100000.0,0,0.707,100000.0,0.0,,,,,,,
2024-01-22,100000.0,0,0.677,100000.0,0.0,,,,,,,
2024-01-23,100000.0,0,0.684,100000.0,0.0,,,,,,,
2024-01-24,100000.0,0,0.682,100000.0,0.0,0.6922,0.7222352941176471,-0.02536587679431923,-0.021120022462149564,-0.008491708664339334,,
2024-01-25,50008.20696,71600,0.698,99985.00696,0.4998429416521791,0.6896,0.7168235294117646,-0.02426582569471225,-0.021749183108662102,-0.005033285172100298,BUY_HALF,低位MACD且上穿MA5
2024-01-26,98323.70796,0,0.675,98323.70796,0.0,0.6832,0.7108823529411764,-0.02496218650619164,-0.022391783788168012,-0.005140805436047259,SELL_ALL,跌破MA17清仓
2024-01-29,98323.70796,0,0.655,98323.70796,0.0,0.6788000000000001,0.7044705882352941,-0.02681874057209488,-0.023277175144953387,-0.007083130854282985,,
2024-01-30,98323.70796,0,0.628,98323.70796,0.0,0.6676,0.6973529411764705,-0.030121525204103383,-0.024646045156783387,-0.010950960094639993,,
2024-01-31,98323.70796,0,0.611,98323.70796,0.0,0.6534,0.6907058823529412,-0.033722037092952184,-0.02646124354401715,-0.014521587097870069,,
2024-02-01,98323.70796,0,0.618,98323.70796,0.0,0.6374,0.6844117647058824,-0.03560024968856945,-0.02828904477292761,-0.014622409831283684,,
2024-02-02,98323.70796,0,0.592,98323.70796,0.0,0.6208,0.6770588235294118,-0.038740156996377006,-0.030379267217617488,-0.016721779557519037,,
