code,date,action,shares,price,cash_after,holding_after,reason
515050,2024-01-25,BUY_HALF,60700,0.823,50028.91,60700,低位MACD且上穿MA5
515050,2024-01-26,SELL_ALL,60700,0.798,98452.98,0,跌破MA17清仓
515050,2024-02-06,BUY_HALF,64500,0.762,49289.24,64500,低位MACD且上穿MA5
515050,2024-02-07,BUY_FULL,63300,0.778,27.06,127800,次日仍站上MA5
515050,2024-03-25,SELL_ALL,127800,0.944,120634.07,0,跌破MA17清仓
515050,2024-04-24,BUY_HALF,67100,0.898,60360.19,67100,低位MACD且上穿MA5
515050,2024-04-25,SELL_ALL,67100,0.895,120396.68,0,跌破MA17清仓
515050,2024-06-28,BUY_HALF,59400,1.013,60206.42,59400,低位MACD且上穿MA5
515050,2024-07-01,BUY_FULL,59000,1.02,8.37,118400,次日仍站上MA5
515050,2024-07-03,SELL_ALL,118400,0.998,118136.12,0,跌破MA17清仓
515050,2024-07-09,BUY_HALF,56400,1.046,59124.02,56400,低位MACD且上穿MA5
515050,2024-07-10,BUY_FULL,55600,1.062,59.11,112000,次日仍站上MA5
515050,2024-07-19,SELL_ALL,112000,1.015,113705.01,0,跌破MA17清仓
515050,2024-07-31,BUY_HALF,57500,0.988,56877.96,57500,低位MACD且上穿MA5
515050,2024-08-01,SELL_ALL,57500,0.984,113440.99,0,跌破MA17清仓
515050,2024-08-09,BUY_HALF,62000,0.914,56755.99,62000,低位MACD且上穿MA5
515050,2024-08-12,SELL_ALL,62000,0.913,113345.01,0,跌破MA17清仓
515050,2024-08-30,BUY_HALF,61900,0.915,56689.51,61900,低位MACD且上穿MA5
515050,2024-09-02,SELL_ALL,61900,0.884,111392.7,0,跌破MA17清仓
515050,2024-09-10,BUY_HALF,63900,0.871,55719.1,63900,低位MACD且上穿MA5
515050,2024-09-11,SELL_ALL,63900,0.866,111039.9,0,跌破MA17清仓
515050,2024-09-12,BUY_HALF,64100,0.865,55576.77,64100,低位MACD且上穿MA5
515050,2024-09-13,SELL_ALL,64100,0.875,111647.44,0,跌破MA17清仓
515050,2024-09-23,BUY_HALF,64100,0.87,55863.71,64100,低位MACD且上穿MA5
515050,2024-09-24,BUY_FULL,60900,0.916,62.57,125000,次日仍站上MA5
515050,2024-10-30,SELL_ALL,125000,1.136,142019.97,0,跌破MA17清仓
515050,2024-12-06,BUY_HALF,63800,1.111,71116.91,63800,低位MACD且上穿MA5
515050,2024-12-31,SELL_ALL,63800,1.141,143890.87,0,跌破MA17清仓
515050,2025-01-14,BUY_HALF,64200,1.12,71965.3,64200,低位MACD且上穿MA5
515050,2025-01-15,SELL_ALL,64200,1.103,142756.66,0,跌破MA17清仓
515050,2025-04-02,BUY_HALF,64200,1.11,71473.28,64200,低位MACD且上穿MA5
515050,2025-04-03,SELL_ALL,64200,1.063,139697.4,0,跌破MA17清仓
515050,2025-04-11,BUY_HALF,71500,0.976,69892.47,71500,低位MACD且上穿MA5
515050,2025-04-14,SELL_ALL,71500,0.981,140012.93,0,跌破MA17清仓
515050,2025-04-21,BUY_HALF,71600,0.977,70038.74,71600,低位MACD且上穿MA5
515050,2025-04-22,SELL_ALL,71600,0.966,139183.59,0,跌破MA17清仓
515050,2025-04-30,BUY_HALF,69900,0.994,69682.15,69900,低位MACD且上穿MA5
515050,2025-05-06,BUY_FULL,67900,1.025,63.77,137800,次日仍站上MA5
515050,2025-05-22,SELL_ALL,137800,1.027,141541.91,0,跌破MA17清仓
515050,2025-05-29,BUY_HALF,68400,1.034,70795.09,68400,低位MACD且上穿MA5
515050,2025-05-30,SELL_ALL,68400,1.02,140542.16,0,跌破MA17清仓
515050,2025-11-20,BUY_HALF,35400,1.983,70322.9,35400,低位MACD且上穿MA5
515050,2025-11-21,SELL_ALL,35400,1.874,136642.6,0,跌破MA17清仓
515050,2025-11-25,BUY_HALF,35400,1.929,68335.52,35400,低位MACD且上穿MA5
515050,2025-11-26,BUY_FULL,33700,2.027,5.12,69100,次日仍站上MA5
515050,2026-01-20,SELL_ALL,69100,2.305,159232.84,0,跌破MA17清仓
515050,2026-02-24,BUY_HALF,33300,2.385,79788.51,33300,低位MACD且上穿MA5
515050,2026-02-25,BUY_FULL,33200,2.402,18.19,66500,次日仍站上MA5
515050,2026-03-04,SELL_ALL,66500,2.348,156113.35,0,跌破MA17清仓
515050,2026-03-10,BUY_HALF,31900,2.441,78222.09,31900,低位MACD且上穿MA5
515050,2026-03-11,BUY_FULL,31900,2.451,11.73,63800,次日仍站上MA5
515050,2026-03-17,SELL_ALL,63800,2.339,149195.16,0,跌破MA17清仓
515050,2026-03-18,BUY_HALF,30600,2.435,74661.81,30600,低位MACD且上穿MA5
515050,2026-03-19,BUY_FULL,30900,2.41,170.47,61500,次日仍站上MA5
515050,2026-03-23,SELL_ALL,61500,2.314,142438.78,0,跌破MA17清仓
515050,2026-05-20,BUY_HALF,62500,1.139,71229.92,62500,低位MACD且上穿MA5
515050,2026-05-21,SELL_ALL,62500,1.093,139521.93,0,跌破MA17清仓
515050,2026-05-22,BUY_HALF,60400,1.153,69859.83,60400,低位MACD且上穿MA5
515050,2026-05-25,SELL_ALL,60400,1.205,142620.0,0,跌破MA17清仓
515050,2026-06-02,BUY_HALF,58300,1.222,71356.03,58300,低位MACD且上穿MA5
515050,2026-06-03,SELL_ALL,58300,1.271,145433.1,0,跌破MA17清仓
515050,2026-06-09,BUY_HALF,57900,1.254,72804.71,57900,低位MACD且上穿MA5
515050,2026-06-11,SELL_ALL,57900,1.188,141569.28,0,跌破MA17清仓
515050,2026-06-15,BUY_HALF,55900,1.265,70834.56,55900,低位MACD且上穿MA5
515050,2026-06-16,BUY_FULL,54600,1.295,106.35,110500,次日仍站上MA5
