code,date,action,shares,price,cash_after,holding_after,reason
510500,2024-01-24,BUY_HALF,9900,5.018,50306.9,9900,低位MACD且上穿MA5
510500,2024-01-25,SELL_ALL,9900,5.166,101434.95,0,跌破MA17清仓
510500,2024-02-06,BUY_HALF,10300,4.913,50815.87,10300,低位MACD且上穿MA5
510500,2024-02-07,BUY_FULL,9700,5.225,118.17,20000,次日仍站上MA5
510500,2024-03-22,SELL_ALL,20000,5.465,109385.38,0,跌破MA17清仓
510500,2024-04-26,BUY_HALF,10000,5.461,54758.99,10000,低位MACD且上穿MA5
510500,2024-04-29,BUY_FULL,9800,5.567,186.03,19800,次日仍站上MA5
510500,2024-05-17,SELL_ALL,19800,5.504,109132.53,0,跌破MA17清仓
510500,2024-06-04,BUY_HALF,10100,5.365,54929.78,10100,低位MACD且上穿MA5
510500,2024-06-05,SELL_ALL,10100,5.307,108514.4,0,跌破MA17清仓
510500,2024-06-12,BUY_HALF,10200,5.271,54734.07,10200,低位MACD且上穿MA5
510500,2024-06-13,SELL_ALL,10200,5.244,108206.82,0,跌破MA17清仓
510500,2024-06-14,BUY_HALF,10200,5.269,54446.9,10200,低位MACD且上穿MA5
510500,2024-06-17,SELL_ALL,10200,5.251,107991.03,0,跌破MA17清仓
510500,2024-06-18,BUY_HALF,10200,5.278,54139.28,10200,低位MACD且上穿MA5
510500,2024-06-19,SELL_ALL,10200,5.224,107408.09,0,跌破MA17清仓
510500,2024-07-01,BUY_HALF,10600,5.055,53809.02,10600,低位MACD且上穿MA5
510500,2024-07-02,SELL_ALL,10600,5.009,106888.49,0,跌破MA17清仓
510500,2024-07-09,BUY_HALF,10800,4.936,53563.7,10800,低位MACD且上穿MA5
510500,2024-07-10,SELL_ALL,10800,4.908,106554.2,0,跌破MA17清仓
510500,2024-07-16,BUY_HALF,10700,4.966,53402.06,10700,低位MACD且上穿MA5
510500,2024-07-17,SELL_ALL,10700,4.931,106147.93,0,跌破MA17清仓
510500,2024-07-26,BUY_HALF,11000,4.806,53266.07,11000,低位MACD且上穿MA5
510500,2024-07-29,SELL_ALL,11000,4.776,105786.31,0,跌破MA17清仓
510500,2024-08-08,BUY_HALF,10900,4.833,53090.8,10900,低位MACD且上穿MA5
510500,2024-08-09,SELL_ALL,10900,4.792,105307.93,0,跌破MA17清仓
510500,2024-08-29,BUY_HALF,11300,4.632,52950.63,11300,低位MACD且上穿MA5
510500,2024-08-30,BUY_FULL,11200,4.712,160.4,22500,次日仍站上MA5
510500,2024-09-02,SELL_ALL,22500,4.617,104011.73,0,跌破MA17清仓
510500,2024-09-03,BUY_HALF,11100,4.666,52203.6,11100,低位MACD且上穿MA5
510500,2024-09-04,SELL_ALL,11100,4.654,103847.5,0,跌破MA17清仓
510500,2024-09-05,BUY_HALF,11100,4.675,51939.43,11100,低位MACD且上穿MA5
510500,2024-09-06,SELL_ALL,11100,4.611,103106.18,0,跌破MA17清仓
510500,2024-09-19,BUY_HALF,11200,4.6,51570.72,11200,低位MACD且上穿MA5
510500,2024-09-20,SELL_ALL,11200,4.568,102716.97,0,跌破MA17清仓
510500,2025-01-09,BUY_HALF,9200,5.541,51724.48,9200,低位MACD且上穿MA5
510500,2025-01-10,SELL_ALL,9200,5.459,101932.21,0,跌破MA17清仓
510500,2025-01-14,BUY_HALF,9000,5.655,51021.94,9000,低位MACD且上穿MA5
510500,2025-01-15,SELL_ALL,9000,5.61,101496.8,0,跌破MA17清仓
