code,date,action,shares,price,cash_after,holding_after,reason
512010,2024-09-03,BUY_HALF,150100,0.32,48071.92,150100,低位MACD且上穿MA5
512010,2024-09-04,SELL_ALL,150100,0.319,95939.45,0,跌破MA17清仓
512010,2024-09-05,BUY_HALF,148900,0.322,47979.27,148900,低位MACD且上穿MA5
512010,2024-09-06,SELL_ALL,148900,0.316,95017.56,0,跌破MA17清仓
512010,2024-09-19,BUY_HALF,152200,0.312,47516.91,152200,低位MACD且上穿MA5
512010,2024-09-20,SELL_ALL,152200,0.308,94380.45,0,跌破MA17清仓
512010,2024-09-24,BUY_HALF,148800,0.317,47196.7,148800,低位MACD且上穿MA5
512010,2024-09-25,BUY_FULL,146500,0.322,9.54,295300,次日仍站上MA5
512010,2024-10-24,SELL_ALL,295300,0.376,111009.03,0,跌破MA17清仓
512010,2024-12-24,BUY_HALF,149900,0.37,55529.39,149900,低位MACD且上穿MA5
512010,2024-12-25,SELL_ALL,149900,0.369,110825.9,0,跌破MA17清仓
512010,2025-01-14,BUY_HALF,160100,0.346,55414.68,160100,低位MACD且上穿MA5
512010,2025-01-15,SELL_ALL,160100,0.343,110312.51,0,跌破MA17清仓
512010,2025-01-20,BUY_HALF,158900,0.347,55157.67,158900,低位MACD且上穿MA5
512010,2025-01-21,SELL_ALL,158900,0.346,110120.57,0,跌破MA17清仓
512010,2025-01-24,BUY_HALF,159000,0.346,55090.07,159000,低位MACD且上穿MA5
512010,2025-01-27,BUY_FULL,159100,0.346,24.95,318100,次日仍站上MA5
512010,2025-02-28,SELL_ALL,318100,0.357,113552.59,0,跌破MA17清仓
512010,2025-03-06,BUY_HALF,156700,0.362,56810.17,156700,低位MACD且上穿MA5
512010,2025-03-07,SELL_ALL,156700,0.358,112891.94,0,跌破MA17清仓
512010,2025-03-14,BUY_HALF,154100,0.366,56474.42,154100,低位MACD且上穿MA5
512010,2025-03-17,BUY_FULL,154600,0.365,28.49,308700,次日仍站上MA5
512010,2025-03-21,SELL_ALL,308700,0.36,111127.15,0,跌破MA17清仓
512010,2025-03-27,BUY_HALF,151700,0.366,55588.29,151700,低位MACD且上穿MA5
512010,2025-03-28,BUY_FULL,151800,0.366,12.83,303500,次日仍站上MA5
512010,2025-03-31,SELL_ALL,303500,0.362,109846.87,0,跌破MA17清仓
512010,2025-04-11,BUY_HALF,157300,0.349,54932.7,157300,低位MACD且上穿MA5
512010,2025-04-14,SELL_ALL,157300,0.35,109971.18,0,跌破MA17清仓
512010,2025-04-21,BUY_HALF,157900,0.348,55005.49,157900,低位MACD且上穿MA5
512010,2025-04-22,SELL_ALL,157900,0.352,110569.62,0,跌破MA17清仓
512010,2025-04-30,BUY_HALF,156100,0.354,55293.64,156100,低位MACD且上穿MA5
512010,2025-05-06,BUY_FULL,154800,0.357,13.46,310900,次日仍站上MA5
512010,2025-06-17,SELL_ALL,310900,0.367,114079.53,0,跌破MA17清仓
512010,2025-08-29,BUY_HALF,132300,0.431,57041.13,132300,低位MACD且上穿MA5
512010,2025-09-01,BUY_FULL,127800,0.446,25.23,260100,次日仍站上MA5
512010,2025-09-19,SELL_ALL,260100,0.439,114174.87,0,跌破MA17清仓
512010,2025-10-21,BUY_HALF,136200,0.419,57089.95,136200,低位MACD且上穿MA5
512010,2025-10-22,SELL_ALL,136200,0.416,113732.15,0,跌破MA17清仓
512010,2025-10-24,BUY_HALF,136300,0.417,56878.0,136300,低位MACD且上穿MA5
512010,2025-10-27,SELL_ALL,136300,0.423,114515.61,0,跌破MA17清仓
512010,2025-10-29,BUY_HALF,136200,0.42,57294.45,136200,低位MACD且上穿MA5
512010,2025-10-30,SELL_ALL,136200,0.409,112983.53,0,跌破MA17清仓
512010,2025-11-10,BUY_HALF,139400,0.405,56509.6,139400,低位MACD且上穿MA5
512010,2025-11-11,SELL_ALL,139400,0.404,112810.3,0,跌破MA17清仓
512010,2025-11-25,BUY_HALF,143400,0.393,56437.19,143400,低位MACD且上穿MA5
512010,2025-11-26,SELL_ALL,143400,0.394,112919.84,0,跌破MA17清仓
512010,2025-12-05,BUY_HALF,145000,0.389,56497.92,145000,低位MACD且上穿MA5
512010,2025-12-08,SELL_ALL,145000,0.391,113175.91,0,跌破MA17清仓
512010,2025-12-19,BUY_HALF,145800,0.388,56588.54,145800,低位MACD且上穿MA5
512010,2025-12-22,SELL_ALL,145800,0.387,112996.22,0,跌破MA17清仓
512010,2025-12-25,BUY_HALF,145500,0.388,56525.28,145500,低位MACD且上穿MA5
512010,2025-12-26,BUY_FULL,146000,0.387,6.33,291500,次日仍站上MA5
512010,2025-12-29,SELL_ALL,291500,0.383,111617.34,0,跌破MA17清仓
512010,2026-01-05,BUY_HALF,142300,0.392,55819.0,142300,低位MACD且上穿MA5
512010,2026-01-06,BUY_FULL,140900,0.396,5.86,283200,次日仍站上MA5
512010,2026-01-20,SELL_ALL,283200,0.393,111270.07,0,跌破MA17清仓
512010,2026-01-29,BUY_HALF,144000,0.386,55669.4,144000,低位MACD且上穿MA5
512010,2026-01-30,SELL_ALL,144000,0.38,110372.98,0,跌破MA17清仓
512010,2026-02-04,BUY_HALF,145100,0.38,55218.44,145100,低位MACD且上穿MA5
512010,2026-02-05,SELL_ALL,145100,0.384,110920.12,0,跌破MA17清仓
512010,2026-03-06,BUY_HALF,149000,0.372,55475.5,149000,低位MACD且上穿MA5
512010,2026-03-09,SELL_ALL,149000,0.367,110142.09,0,跌破MA17清仓
512010,2026-03-17,BUY_HALF,148300,0.371,55106.29,148300,低位MACD且上穿MA5
512010,2026-03-18,SELL_ALL,148300,0.37,109960.82,0,跌破MA17清仓
512010,2026-03-25,BUY_HALF,153100,0.359,54981.44,153100,低位MACD且上穿MA5
512010,2026-03-26,SELL_ALL,153100,0.353,109009.52,0,跌破MA17清仓
512010,2026-03-27,BUY_HALF,149200,0.365,54535.18,149200,低位MACD且上穿MA5
512010,2026-03-30,SELL_ALL,149200,0.365,108976.85,0,跌破MA17清仓
512010,2026-04-08,BUY_HALF,145200,0.375,54510.51,145200,低位MACD且上穿MA5
512010,2026-04-09,BUY_FULL,146000,0.373,36.18,291200,次日仍站上MA5
512010,2026-04-17,SELL_ALL,291200,0.366,106583.4,0,跌破MA17清仓
512010,2026-04-23,BUY_HALF,145900,0.365,53313.93,145900,低位MACD且上穿MA5
512010,2026-04-24,SELL_ALL,145900,0.366,106697.31,0,跌破MA17清仓
512010,2026-04-28,BUY_HALF,143300,0.372,53373.71,143300,低位MACD且上穿MA5
512010,2026-04-29,BUY_FULL,142600,0.374,25.31,285900,次日仍站上MA5
512010,2026-04-30,SELL_ALL,285900,0.37,105776.58,0,跌破MA17清仓
512010,2026-05-11,BUY_HALF,142800,0.37,52924.73,142800,低位MACD且上穿MA5
512010,2026-05-12,BUY_FULL,142200,0.372,10.46,285000,次日仍站上MA5
512010,2026-05-14,SELL_ALL,285000,0.36,102579.68,0,跌破MA17清仓
512010,2026-05-29,BUY_HALF,149000,0.344,51308.3,149000,低位MACD且上穿MA5
512010,2026-06-01,SELL_ALL,149000,0.34,101953.1,0,跌破MA17清仓
512010,2026-06-10,BUY_HALF,156800,0.325,50977.82,156800,低位MACD且上穿MA5
512010,2026-06-11,SELL_ALL,156800,0.325,101922.53,0,跌破MA17清仓
