date,cash,shares,close,equity,position_ratio,ma5,ma17,diff,dea,macd_hist,action,reason
2024-01-03,100000.0,0,0.874,100000.0,0.0,,,,,,,
2024-01-04,100000.0,0,0.866,100000.0,0.0,,,,,,,
2024-01-05,100000.0,0,0.849,100000.0,0.0,,,,,,,
2024-01-08,100000.0,0,0.824,100000.0,0.0,,,,,,,
2024-01-09,100000.0,0,0.824,100000.0,0.0,,,,,,,
2024-01-10,100000.0,0,0.818,100000.0,0.0,,,,,,,
2024-01-11,100000.0,0,0.829,100000.0,0.0,,,,,,,
2024-01-12,100000.0,0,0.818,100000.0,0.0,,,,,,,
2024-01-15,100000.0,0,0.813,100000.0,0.0,,,,,,,
2024-01-16,100000.0,0,0.817,100000.0,0.0,,,,,,,
2024-01-17,100000.0,0,0.795,100000.0,0.0,,,,,,,
2024-01-18,100000.0,0,0.806,100000.0,0.0,,,,,,,
2024-01-19,100000.0,0,0.803,100000.0,0.0,,,,,,,
2024-01-22,100000.0,0,0.776,100000.0,0.0,,,,,,,
2024-01-23,100000.0,0,0.786,100000.0,0.0,,,,,,,
2024-01-24,100000.0,0,0.788,100000.0,0.0,0.7918000000000001,0.8218823529411764,-0.024223632933841888,-0.02035424137373624,-0.007738783120211298,,
2024-01-25,50056.62148,62100,0.804,99985.02148,0.4993587965572141,0.7914000000000001,0.8170588235294118,-0.02272605776804215,-0.02082860465259742,-0.003794906230889461,BUY_HALF,低位MACD且上穿MA5
2024-01-26,98790.49693,0,0.785,98790.49693,0.0,0.7878000000000001,0.8118235294117647,-0.022809426994061854,-0.02122476912089031,-0.0031693157463430904,SELL_ALL,跌破MA17清仓
2024-01-29,98790.49693,0,0.764,98790.49693,0.0,0.7854000000000001,0.8058235294117647,-0.024290021948988105,-0.021837819686509868,-0.004904404524956475,,
2024-01-30,98790.49693,0,0.735,98790.49693,0.0,0.7752000000000001,0.7991176470588236,-0.02748661318775958,-0.02296757838675981,-0.009038069601999536,,
2024-01-31,98790.49693,0,0.722,98790.49693,0.0,0.762,0.7931176470588236,-0.030714864292919475,-0.024517035567991743,-0.012395657449855463,,
2024-02-01,98790.49693,0,0.726,98790.49693,0.0,0.7464000000000001,0.7873529411764706,-0.032575005594193795,-0.026128629573232157,-0.012892752041923278,,
2024-02-02,98790.49693,0,0.707,98790.49693,0.0,0.7308,0.7808235294117648,-0.0351768256382784,-0.027938268786241408,-0.01447711370407398,,
2024-02-05,98790.49693,0,0.709,98790.49693,0.0,0.7198,0.7737647058823529,-0.036654868970387056,-0.02968158882307054,-0.01394656029463303,,
2024-02-06,49419.29001,65200,0.757,98775.69000999999,0.4996816523883882,0.7242,0.7701764705882352,-0.03356610099445634,-0.0304584912573477,-0.0062152194742172776,BUY_HALF,低位MACD且上穿MA5
2024-02-07,64.98816000000079,128700,0.777,100064.88816,0.999350539822759,0.7352,0.7680588235294118,-0.029168164819645015,-0.030200425969807165,0.0020645223003242993,BUY_FULL,次日仍站上MA5
2024-02-08,64.98816000000079,128700,0.786,101223.18815999999,0.9993579716151869,0.7472,0.766235294117647,-0.024672138872773974,-0.02909476855040053,0.008845259355253113,,
2024-02-19,64.98816000000079,128700,0.798,102767.58816000001,0.9993676200720131,0.7654,0.7664117647058823,-0.01991118248849877,-0.02725805133802018,0.014693737699042822,,
2024-02-20,64.98816000000079,128700,0.79,101737.98816000001,0.9993612203152887,0.7816,0.7654705882352942,-0.01659235703086437,-0.025124912476589017,0.017065110891449298,,
