date,cash,shares,close,equity,position_ratio,ma5,ma17,diff,dea,macd_hist,action,reason
2024-01-03,100000.0,0,0.876,100000.0,0.0,,,,,,,
2024-01-04,100000.0,0,0.857,100000.0,0.0,,,,,,,
2024-01-05,100000.0,0,0.844,100000.0,0.0,,,,,,,
2024-01-08,100000.0,0,0.838,100000.0,0.0,,,,,,,
2024-01-09,100000.0,0,0.855,100000.0,0.0,,,,,,,
2024-01-10,100000.0,0,0.867,100000.0,0.0,,,,,,,
2024-01-11,100000.0,0,0.879,100000.0,0.0,,,,,,,
2024-01-12,100000.0,0,0.88,100000.0,0.0,,,,,,,
2024-01-15,100000.0,0,0.872,100000.0,0.0,,,,,,,
2024-01-16,100000.0,0,0.888,100000.0,0.0,,,,,,,
2024-01-17,100000.0,0,0.857,100000.0,0.0,,,,,,,
2024-01-18,100000.0,0,0.896,100000.0,0.0,,,,,,,
2024-01-19,100000.0,0,0.872,100000.0,0.0,,,,,,,
2024-01-22,100000.0,0,0.847,100000.0,0.0,,,,,,,
2024-01-23,100000.0,0,0.864,100000.0,0.0,,,,,,,
2024-01-24,100000.0,0,0.855,100000.0,0.0,0.8667999999999999,0.8658235294117647,-0.001703553667318447,-0.000531799663713262,-0.00234350800721037,,
2024-01-25,50017.30969,57900,0.863,99985.00969,0.4997519143611936,0.8602000000000001,0.8652941176470589,-0.0018181543989412852,-0.0007890706107588667,-0.002058167576364837,BUY_HALF,低位MACD且上穿MA5
2024-01-26,98986.01467,0,0.846,98986.01467,0.0,0.8549999999999999,0.8635294117647059,-0.0032433469448115426,-0.001279925877569402,-0.003926842134484281,SELL_ALL,跌破MA17清仓
2024-01-29,98986.01467,0,0.792,98986.01467,0.0,0.844,0.8597058823529412,-0.008630681880239188,-0.0027500770781033594,-0.011761209604271659,,
2024-01-30,98986.01467,0,0.776,98986.01467,0.0,0.8263999999999999,0.8557058823529412,-0.014029526266910453,-0.005005966915864779,-0.018047118702091348,,
2024-01-31,98986.01467,0,0.757,98986.01467,0.0,0.8068,0.8509411764705882,-0.019615178977072656,-0.007927809328106356,-0.0233747392979326,,
2024-02-01,98986.01467,0,0.771,98986.01467,0.0,0.7884,0.846,-0.022651058690424164,-0.010872459200569918,-0.023557198979708493,,
