code,date,action,shares,price,cash_after,holding_after,reason
512880,2026-04-24,SELL_ALL,56800,1.056,121181.48,0,跌破MA17清仓
512880,2026-04-28,BUY_HALF,56600,1.07,60601.31,56600,低位MACD且上穿MA5
512880,2026-04-29,BUY_FULL,56300,1.076,4.34,112900,次日仍站上MA5
512880,2026-05-14,SELL_ALL,112900,1.071,120883.96,0,跌破MA17清仓
512880,2026-05-21,BUY_HALF,57300,1.054,60471.64,57300,低位MACD且上穿MA5
512880,2026-05-22,SELL_ALL,57300,1.037,119873.92,0,跌破MA17清仓
512880,2026-05-26,BUY_HALF,56700,1.056,59980.76,56700,低位MACD且上穿MA5
512880,2026-05-27,SELL_ALL,56700,1.043,119101.11,0,跌破MA17清仓
512880,2026-06-02,BUY_HALF,57400,1.037,59559.46,57400,低位MACD且上穿MA5
512880,2026-06-03,SELL_ALL,57400,1.035,118950.63,0,跌破MA17清仓
512880,2026-06-10,BUY_HALF,58400,1.018,59481.6,58400,低位MACD且上穿MA5
512880,2026-06-11,SELL_ALL,58400,1.008,118331.14,0,跌破MA17清仓
512880,2026-06-12,BUY_HALF,56600,1.045,59166.39,56600,低位MACD且上穿MA5
512880,2026-06-15,BUY_FULL,55100,1.072,81.47,111700,次日仍站上MA5
